URL,Name,Description,Website,Capability,Countries
https://partner.visa.com/site/partner-directory/nymcard.html,NymCard,"NymCard is a MENA based BaaS provider of embedded finance. It offers a cloud-based or on soil modern payment issuing and processing platform allowing Fintechs, large enterprises, and banks with legacy platforms in the MENA region to instantly create, control, and distribute virtual or physical payment cards.",https://nymcard.com/,Issuer Processor,"Brunei Darussalam, Cambodia, Lao People's Dem. Rep., Malaysia, Myanmar, Philippines, Singapore, Thailand, Vietnam, Afghanistan, Albania, Algeria, Angola, Armenia, Azerbaijan, Bahrain, Belarus, Benin, Bosnia and Herzegovina, Botswana, Bouvet Island, Burkina Faso, Burundi, Cameroon, Cape Verde, Central African Republic, Chad, Comoros, Congo, Cote D'Ivoire, Democratic Republic Congo, Djibouti, Egypt, Equatorial Guinea, Eritrea, Ethiopia, Gabon, Gambia, Georgia, Ghana, Guinea, Guinea-Bissau, Iraq, Jordan, Kazakhstan, Kenya, Kosovo, Kuwait, Kyrgyzstan, Lebanon, Lesotho, Liberia, Libyan Arab Jamahiriya, Macedonia, Madagascar, Malawi, Mali, Mauritania, Mauritius, Moldova, Republic of, Montenegro, Morocco, Mozambique, Namibia, Niger, Nigeria, Oman, Pakistan, Qatar, Republic of Serbia, Russian Federation, Rwanda, Réunion, Saint Helena, Sao Tome and Principe, Saudi Arabia, Senegal, Seychelles, Sierra Leone, Somalia, South Africa, South Sudan, Swaziland, Tajikistan, Togo, Tunisia, Turkmenistan, Uganda, Ukraine, United Arab Emirates, United Rep. of Tanzania, Uzbekistan, Western Sahara, Yemen, Zambia, Zimbabwe, Egypt, Iraq, Jordan, Kazakhstan, Pakistan, United Arab Emirates"
https://partner.visa.com/site/partner-directory/ontab-inc.html,ONTAB Services,"ONTAB Inc, headquartered in Toronto, Canada has 10 years of experience in the payments industry with partners in the USA, Canada and Brazil. At ONTAB, we help customers own the payment experience – whether in person or online, whether paying in full, in points or in installments. We work with each client to discover the right payment solution for their business and their customers.",https://ontab.services/,Buy Now Pay Later (BNPL),"Brazil, Canada, United States of America"
https://partner.visa.com/site/partner-directory/nuclei.html,Nuclei,"Nuclei is a SaaS platform helping the banks engage their customers by powering a lifestyle marketplace of 15+ categories across travel, utility payments, donations etc. on its mobile application. Nuclei is working closely with Visa to offer this solution to Visa partner banks and add value to their customers. Nuclei is also offering a special pricing for Visa’s customers as a value add.",https://gonuclei.com/,Value Added Services,"Saudi Arabia, United Arab Emirates"
https://partner.visa.com/site/partner-directory/orenda.html,Orenda,"Using a no-code, low code approach, Orenda offers embedded financial products and services that provide a host of benefits without substantial development overheads and create new revenue streams.",https://www.orenda.finance/,Program Manager,"Singapore, Aland, Andorra, Austria, Belgium, Bulgaria, Croatia, Cyprus, Czech Republic, Denmark, Estonia, Faroe Islands, Finland, France, Germany, Gibraltar, Greece, Greenland, Guernsey, Hungary, Iceland, Isle of Man, Israel, Italy, Jersey, Latvia, Liechtenstein, Lithuania, Luxembourg, Malta, Monaco, Netherlands, Norway, Poland, Portugal, Republic of Ireland, Romania, San Marino, Slovakia, Slovenia, Spain, Svalbard and Jan Mayen, Sweden, Switzerland, Turkey, United Kingdom, Vatican City State, United States of America, Mainland China, Singapore, Aland, Andorra, Austria, Belgium, Bulgaria, Croatia, Cyprus, Czech Republic, Denmark, Estonia, Faroe Islands, Finland, France, France, Metropolitan, Germany, Gibraltar, Greece, Greenland, Guernsey, Hungary, Iceland, Isle of Man, Israel, Italy, Jersey, Latvia, Liechtenstein, Lithuania, Luxembourg, Malta, Monaco, Netherlands, Norway, Poland, Portugal, Republic of Ireland, Romania, San Marino, Slovakia, Slovenia, Spain, Svalbard and Jan Mayen, Sweden, Switzerland, Turkey, United Kingdom, Vatican City State, United States of America"
https://partner.visa.com/site/partner-directory/oxpay.html,OxPay,"OxPay Financial is an online-to-offline (O2O) financial services technology provider with a fully integrated platform that allows both online and offline merchants to run and grow their business easily. We operate regionally with local licenses and physical presence in Singapore, Malaysia, Thailand and Indonesia.",https://oxpayfinancial.com/,Buy Now Pay Later (BNPL),"Indonesia, Malaysia, Singapore, Thailand"
https://partner.visa.com/site/partner-directory/patch.html,Patch,"Patch is the technology platform making meaningful climate action a part of every business—no matter the size. We provide a growing cohort of carbon credit buyers with multiple pathways to access carefully vetted climate action projects across six continents. We’ve also created the first operating system for carbon credit suppliers to manage credits and grow their revenue. This enables buyers to confidently achieve climate impact they can trust, while project developers can scale their solutions at the critical pace the planet needs.",https://www.patch.io/,Value Added Services,"Canada, United States of America, Canada, United States of America, Canada, United States of America, Canada, United States of America, Canada, United States of America"
https://partner.visa.com/site/partner-directory/pannovate.html,Pannovate,Pannovate leverage forty years’ worth of experience to offer an accelerated launchpad for banking as a service. Combining expertise of trusted and proven organisations that have built next-generation digital banks by providing a turnkey financial innovation platform which revolutionises programme management.,https://www.pannovate.com/?utm_source=visafastrack&utm_medium=Leads&utm_campaign=visareferral,Program Manager,"Aland, Andorra, Austria, Belgium, Bulgaria, Croatia, Cyprus, Czech Republic, Denmark, Estonia, Faroe Islands, Finland, France, Germany, Gibraltar, Greece, Greenland, Guernsey, Hungary, Iceland, Isle of Man, Israel, Italy, Jersey, Latvia, Liechtenstein, Lithuania, Luxembourg, Malta, Monaco, Netherlands, Norway, Poland, Portugal, Republic of Ireland, Romania, San Marino, Slovakia, Slovenia, Spain, Svalbard and Jan Mayen, Sweden, Switzerland, Turkey, United Kingdom, Vatican City State"
https://partner.visa.com/site/partner-directory/pax-technology-inc.html,"PAX Technology, Inc.","PAX Technology, Inc. is one of the fastest-growing electronic payment solution providers in the world and has distribution in over 120 countries with an installed base of over 50 million terminals. PAX is dedicated to offering innovative, cost-effective, and superior quality payment solutions to businesses worldwide. PAX provides both full-integration and semi-integration SDKs for software developers to integrate electronic payments in many business applications. PAX is leading the way to cleaner payments by offering contactless features such as contactless-enabled payment, facial recognition, and an integrated QR code reader. PAX offers a complete line of products including Android, mPOS, mobile terminals, countertop terminals, customer-facing interactive terminals, self-service kiosks, unattended outdoor payment terminals, all-in-one ECR, etc. for any type of merchants. ",https://www.pax.com.cn,Tap to Pay,United States of America
https://partner.visa.com/site/partner-directory/paymentology.html,Paymentology,"We empower banks across the world to deliver a first-class customer experience by providing unrivalled access to real-time card spend data. We do this by managing the full payment processing lifecycle of a card; be it debit, credit or prepaid. Beyond the usual settlement, approve/decline, and run-of-the-mill processing activity, we help banks become customer centric and open new revenue streams through our rich data provision.",https://www.paymentology.com/,Issuer Processor,"American Samoa, Australia, Bangladesh, Bhutan, British Indian Ocean Territory, Brunei Darussalam, Cambodia, Canton and Enderbury Islands, Christmas Island, Cocos [Keeling] Island, Cook Islands, Fiji, French Polynesia, French Southern Territories, Guam, Heard Island and Mcdonald Islands, Hong Kong, India, Indonesia, Japan, Kiribati, Lao People's Dem. Rep., Macau, Mainland China, Malaysia, Maldives, Marshall Islands, Micronesia, Midway Islands, Mongolia, Myanmar, Nauru, Nepal, New Caledonia, New Zealand, Niue, Norfolk Island, Northern Mariana Islands, Pacific Islands Trust Territory, Palau, Papua New Guinea, People's Democratic Republic of Yemen, Philippines, Pitcairn Islands, Saint Barthelemy, Samoa, Serbia and Montenegro, Singapore, Solomon Islands, South Korea, Sri Lanka, Taiwan, Thailand, Timor-Leste, Tokelau, Tonga, Tuvalu, U.S. Minor Outlying Island, U.S. Miscellaneous Pacific Islands, Vanuatu, Vietnam, Wake Island, Wallis and Futuna, Algeria, Bahrain, Egypt, Iraq, Jordan, Kuwait, Lebanon, Morocco, Oman, Pakistan, Qatar, Saudi Arabia, South Africa, State of Palestine, Tunisia, United Arab Emirates, Andorra, Austria, Belgium, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Faroe Islands, Finland, France, France, Metropolitan, Germany, Gibraltar, Greece, Greenland, Hungary, Iceland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, Malta, Monaco, Netherlands, Norway, Poland, Portugal, Republic of Ireland, Romania, San Marino, Slovakia, Slovenia, Spain, Sweden, Switzerland, Turkey, United Kingdom, Vatican City State, Anguilla, Antigua & Barbuda, Argentina, Aruba, Bahamas, Barbados, Belize, Bermuda, Bolivia, Brazil, British Virgin Islands, Cayman Islands, Chile, Colombia, Costa Rica, Curacao, Dominica, Ecuador, El Salvador, Grenada, Guadeloupe, Guatemala, Guyana, Haiti, Honduras, Jamaica, Martinique, Mexico, Montserrat, Nicaragua, Panama, Paraguay, Peru, Puerto Rico, Republica Dominicana, Sint Maarten, St. Kitts-Nevis, St. Lucia, St. Vincent & Grenadines, Suriname, Trinidad and Tobago, Turks & Caicos Islands, U.S. Virgin Islands, Uruguay, Canada, United States of America"
https://partner.visa.com/site/partner-directory/payfare.html,Payfare,Payfare’s financial technology platform provides financial security and inclusion to next-generation workers around the globe with a full-service digital bank account and payment card with instant access to their earnings and cash-back rewards.,https://corp.payfare.com/,Program Manager,"Canada, United States of America"
https://partner.visa.com/site/partner-directory/novae.html,novae,"novae strives to enhance user engagement and loyalty through white-label, brand-agnostic, innovative solutions. The platform leverages disruptive technologies to provide superior user experiences grounded on Behavioral Economics, Conversational Banking, Payments Capabilities, Omnirole Solutions and The Loyalty Effect.",https://www.novae.io/,Value Added Services,"Canada, United States of America"
https://partner.visa.com/site/partner-directory/payswiff.html,Payswiff,"Making payment transactions simple, Payswiff offers a wide range of innovative and reliable solutions, streamlining the transaction experience on a secured platform. With mPOS, POS and a smartphone app, we support over 60 different payment channels, including debit/ credit cards, net banking, online, e-wallets and UPI, adding more along the way as they come into existence.",https://www.payswiff.com/,Tap to Phone,India
https://partner.visa.com/site/partner-directory/persona.html,Persona,"Persona helps businesses manage KYC/AML/KYB programs, fight fraud, and build trust by automating any identity-related use case with our flexible identity infrastructure.",https://withpersona.com/?utm_source=visa&utm_medium=referral&utm_audience=p&utm_campaign=acq_generic_fintech-connect,Value Added Services,"Canada, United States of America, Canada, United States of America, Canada, United States of America"
https://partner.visa.com/site/partner-directory/personetics.html,Personetics,"Personetics is the global leader in financial-data-driven personalization and customer engagement for Financial Services. Personetics strives to actualize a world of “Self-Driving Finance” where banks and issuers proactively act on behalf of their customers. Personetics provides day-to-day insights, financial advice, and automated wellness programs, tailored to mass market, affluent, card holders and small business customers.  Personetics’ AI-Based Engagement Platform delivers significant business impact and increases financial resilience. Personetics’ agile tools enable financial services to rapidly create Personalization IP for market differentiation.",https://www.personetics.com/,Value Added Services,"American Samoa, Australia, Bangladesh, Bhutan, British Indian Ocean Territory, Brunei Darussalam, Cambodia, Canton and Enderbury Islands, Christmas Island, Cocos [Keeling] Island, Cook Islands, Fiji, French Polynesia, French Southern Territories, Guam, Heard Island and Mcdonald Islands, Hong Kong, India, Indonesia, Japan, Kiribati, Lao People's Dem. Rep., Macau, Mainland China, Malaysia, Maldives, Marshall Islands, Micronesia, Midway Islands, Mongolia, Myanmar, Nauru, Nepal, New Caledonia, New Zealand, Niue, Norfolk Island, Northern Mariana Islands, Pacific Islands Trust Territory, Palau, Papua New Guinea, People's Democratic Republic of Yemen, Philippines, Pitcairn Islands, Saint Barthelemy, Samoa, Serbia and Montenegro, Singapore, Solomon Islands, South Korea, Sri Lanka, Taiwan, Thailand, Timor-Leste, Tokelau, Tonga, Tuvalu, U.S. Minor Outlying Island, U.S. Miscellaneous Pacific Islands, Vanuatu, Vietnam, Wake Island, Wallis and Futuna, Afghanistan, Albania, Algeria, Angola, Armenia, Azerbaijan, Bahrain, Belarus, Benin, Bosnia and Herzegovina, Botswana, Bouvet Island, Burkina Faso, Burundi, Cameroon, Cape Verde, Central African Republic, Chad, Comoros, Congo, Cote D'Ivoire, Democratic Republic Congo, Djibouti, Egypt, Equatorial Guinea, Eritrea, Ethiopia, Gabon, Gambia, Georgia, Ghana, Guinea, Guinea-Bissau, Iraq, Jordan, Kazakhstan, Kenya, Kosovo, Kuwait, Kyrgyzstan, Lebanon, Lesotho, Liberia, Libyan Arab Jamahiriya, Macedonia, Madagascar, Malawi, Mali, Mauritania, Mauritius, Mayotte, Moldova, Republic of, Montenegro, Morocco, Mozambique, Namibia, Niger, Nigeria, Oman, Pakistan, Qatar, Republic of Serbia, Rwanda, Réunion, Saint Helena, Sao Tome and Principe, Saudi Arabia, Senegal, Seychelles, Sierra Leone, Somalia, South Africa, South Sudan, State of Palestine, Sudan, Swaziland, Tajikistan, Togo, Tunisia, Turkmenistan, Uganda, Ukraine, United Arab Emirates, United Rep. of Tanzania, Uzbekistan, Western Sahara, Yemen, Zambia, Zimbabwe, Aland, Andorra, Austria, Belgium, Bulgaria, Croatia, Cyprus, Czech Republic, Denmark, Estonia, Faroe Islands, Finland, France, France, Metropolitan, Germany, Gibraltar, Greece, Greenland, Guernsey, Hungary, Iceland, Isle of Man, Israel, Italy, Jersey, Latvia, Liechtenstein, Lithuania, Luxembourg, Malta, Monaco, Netherlands, Norway, Poland, Portugal, Republic of Ireland, Romania, San Marino, Slovakia, Slovenia, Spain, Svalbard and Jan Mayen, Sweden, Switzerland, Turkey, United Kingdom, Vatican City State, Anguilla, Antarctica, Antigua & Barbuda, Argentina, Aruba, Bahamas, Barbados, Belize, Bermuda, Bolivia, Brazil, British Virgin Islands, Carribean Netherlands, Cayman Islands, Chile, Colombia, Costa Rica, Curacao, Dominica, Dronning Maud Land, Ecuador, El Salvador, Falkland Islands, French Guiana, Grenada, Guadeloupe, Guatemala, Guyana, Haiti, Honduras, Jamaica, Martinique, Mexico, Montserrat, Nicaragua, Panama, Paraguay, Peru, Puerto Rico, Republica Dominicana, Saint Martin, Sint Maarten, South Georgia and the South Sandwich Islands, St. Kitts-Nevis, St. Lucia, St. Vincent & Grenadines, Suriname, Trinidad and Tobago, Turks & Caicos Islands, U.S. Virgin Islands, Uruguay, Venezuela, Canada, United States of America, American Samoa, Australia, Bangladesh, Bhutan, British Indian Ocean Territory, Brunei Darussalam, Cambodia, Canton and Enderbury Islands, Christmas Island, Cocos [Keeling] Island, Cook Islands, Fiji, French Polynesia, French Southern Territories, Guam, Heard Island and Mcdonald Islands, Hong Kong, India, Indonesia, Japan, Kiribati, Lao People's Dem. Rep., Macau, Mainland China, Malaysia, Maldives, Marshall Islands, Micronesia, Midway Islands, Mongolia, Myanmar, Nauru, Nepal, New Caledonia, New Zealand, Niue, Norfolk Island, Northern Mariana Islands, Pacific Islands Trust Territory, Palau, Papua New Guinea, People's Democratic Republic of Yemen, Philippines, Pitcairn Islands, Saint Barthelemy, Samoa, Serbia and Montenegro, Singapore, Solomon Islands, South Korea, Sri Lanka, Taiwan, Thailand, Timor-Leste, Tokelau, Tonga, Tuvalu, U.S. Minor Outlying Island, U.S. Miscellaneous Pacific Islands, Vanuatu, Vietnam, Wake Island, Wallis and Futuna, Afghanistan, Albania, Algeria, Angola, Armenia, Azerbaijan, Bahrain, Belarus, Benin, Bosnia and Herzegovina, Botswana, Bouvet Island, Burkina Faso, Burundi, Cameroon, Cape Verde, Central African Republic, Chad, Comoros, Congo, Cote D'Ivoire, Democratic Republic Congo, Djibouti, Egypt, Equatorial Guinea, Eritrea, Ethiopia, Gabon, Gambia, Georgia, Ghana, Guinea, Guinea-Bissau, Iraq, Jordan, Kazakhstan, Kenya, Kosovo, Kuwait, Kyrgyzstan, Lebanon, Lesotho, Liberia, Libyan Arab Jamahiriya, Macedonia, Madagascar, Malawi, Mali, Mauritania, Mauritius, Mayotte, Moldova, Republic of, Montenegro, Morocco, Mozambique, Namibia, Niger, Nigeria, Oman, Pakistan, Qatar, Republic of Serbia, Rwanda, Réunion, Saint Helena, Sao Tome and Principe, Saudi Arabia, Senegal, Seychelles, Sierra Leone, Somalia, South Africa, South Sudan, State of Palestine, Sudan, Swaziland, Tajikistan, Togo, Tunisia, Turkmenistan, Uganda, Ukraine, United Arab Emirates, United Rep. of Tanzania, Uzbekistan, Western Sahara, Yemen, Zambia, Zimbabwe, Aland, Andorra, Austria, Belgium, Bulgaria, Croatia, Cyprus, Czech Republic, Denmark, Estonia, Faroe Islands, Finland, France, France, Metropolitan, Germany, Gibraltar, Greece, Greenland, Guernsey, Hungary, Iceland, Isle of Man, Israel, Italy, Jersey, Latvia, Liechtenstein, Lithuania, Luxembourg, Malta, Monaco, Netherlands, Norway, Poland, Portugal, Republic of Ireland, Romania, San Marino, Slovakia, Slovenia, Spain, Svalbard and Jan Mayen, Sweden, Switzerland, Turkey, United Kingdom, Vatican City State, Anguilla, Antarctica, Antigua & Barbuda, Argentina, Aruba, Bahamas, Barbados, Belize, Bermuda, Bolivia, Brazil, British Virgin Islands, Carribean Netherlands, Cayman Islands, Chile, Colombia, Costa Rica, Curacao, Dominica, Dronning Maud Land, Ecuador, El Salvador, Falkland Islands, French Guiana, Grenada, Guadeloupe, Guatemala, Guyana, Haiti, Honduras, Jamaica, Martinique, Mexico, Montserrat, Nicaragua, Panama, Paraguay, Peru, Puerto Rico, Republica Dominicana, Saint Martin, Sint Maarten, South Georgia and the South Sandwich Islands, St. Kitts-Nevis, St. Lucia, St. Vincent & Grenadines, Suriname, Trinidad and Tobago, Turks & Caicos Islands, U.S. Virgin Islands, Uruguay, Venezuela, Canada, United States of America"
