item,URL,Name,# Star,Date,Title,Description,# Helpful
"Victor Super Premium Dog Food â€“ Select - Ocean Fish Formula â€“ Gluten Free Dry Dog Food for All Normally Active Dogs of All Life Stages, 5lbs",https://www.amazon.com/Victor-Ocean-Fish-Formula-Food/dp/B00HC4J9IQ/ref=sr_1_12?crid=5Z3X6THFKRW5&keywords=Victor+Pet+food&qid=1689774582&sprefix=victor+pet+food%2Caps%2C110&sr=8-12,Elsa,5.0,"June 11, 2021",No more doggie smell !,"I adopted my dog at 3 months. She’s a German Shepherd. Her past owner fed her Purina Pro Puppy food and I continued buying the same brand. However she had this terrible smell to her. She had not health issues and I even took her to get her anal glands expressed one time (just in case). That did not solve the problem. I was recommended this brand from a FB German Shepherd group. I decided to try fish , the smell he completely gone !!! No more stinky dog ! I will continue buying this brand ! I love it !",5
"Victor Super Premium Dog Food â€“ Select - Ocean Fish Formula â€“ Gluten Free Dry Dog Food for All Normally Active Dogs of All Life Stages, 5lbs",https://www.amazon.com/Victor-Ocean-Fish-Formula-Food/dp/B00HC4J9IQ/ref=sr_1_12?crid=5Z3X6THFKRW5&keywords=Victor+Pet+food&qid=1689774582&sprefix=victor+pet+food%2Caps%2C110&sr=8-12,Meghan,5.0,"July 17, 2017","Healthy Stool, Healthy Coat, Happy Dog","We have two large breed dogs a month apart in age. One is a Golden Retriever/Pyrenees Mix and the other is a Giant Schnauzer. We spent the first year of their lives with us strictly on Blue Buffalo and they would be fine for a while, and they start having tummy issues. I asked the GS's breeder what food she recommended and she said Victor, without hesitation. I read the many reviews on the product, and was happy to see that so many people have had success across breeds. So, I made the jump about three months ago. Slowly introduced the Victor formula into their diet per the manufacturer's instructions. First, let me say, my pups LOVE this food. They don't overeat it, but they don't leave any left behind in their bowls, or their whiskers. Second, their stools are a good consistency and healthy looking. Third, I have seen a marked improvement in their coats. They both have shinier and softer hair (which is saying something for a schnauzer breed). I just wish Amazon would make Victor a subscribe and save product, like they recently did with Blue Buffalo.",18
"Victor Super Premium Dog Food â€“ Select - Ocean Fish Formula â€“ Gluten Free Dry Dog Food for All Normally Active Dogs of All Life Stages, 5lbs",https://www.amazon.com/Victor-Ocean-Fish-Formula-Food/dp/B00HC4J9IQ/ref=sr_1_12?crid=5Z3X6THFKRW5&keywords=Victor+Pet+food&qid=1689774582&sprefix=victor+pet+food%2Caps%2C110&sr=8-12,Juliette,2.0,"February 26, 2023",Contains Chicken,"I bought this for my dog who is seemingly ""sensitive to other meat proteins."" Turns out this product marketed as an ""Ideal dry dog food for dogs sensitive to other meat proteins"" contains chicken. Probably the most common ""other meat protein."" Can't get a clear picture of the ingredients on the package, either, so real bummer.",One
"Victor Super Premium Dog Food â€“ Select - Ocean Fish Formula â€“ Gluten Free Dry Dog Food for All Normally Active Dogs of All Life Stages, 5lbs",https://www.amazon.com/Victor-Ocean-Fish-Formula-Food/dp/B00HC4J9IQ/ref=sr_1_12?crid=5Z3X6THFKRW5&keywords=Victor+Pet+food&qid=1689774582&sprefix=victor+pet+food%2Caps%2C110&sr=8-12,Steven Snyder,5.0,"November 3, 2022",Love it,Great love it,
"Victor Super Premium Dog Food â€“ Chicken Meal & Brown Rice Formula - Dry Dog Food for All Normally Active Dogs of All Life Stages â€“ Ideal for Dogs with Meat Protein Allergies, 15 lb",https://www.amazon.com/Victor-Chicken-Brown-Formula-Food/dp/B01IAW195O/ref=sr_1_13?crid=5Z3X6THFKRW5&keywords=Victor+Pet+food&qid=1689774582&sprefix=victor+pet+food%2Caps%2C110&sr=8-13,Gary Becker,5.0,"October 23, 2021",Premium dog food made in USA,Recommended by French bulldog breeder who gives to pups and adult dogs,
"Victor Super Premium Dog Food â€“ Chicken Meal & Brown Rice Formula - Dry Dog Food for All Normally Active Dogs of All Life Stages â€“ Ideal for Dogs with Meat Protein Allergies, 15 lb",https://www.amazon.com/Victor-Chicken-Brown-Formula-Food/dp/B01IAW195O/ref=sr_1_13?crid=5Z3X6THFKRW5&keywords=Victor+Pet+food&qid=1689774582&sprefix=victor+pet+food%2Caps%2C110&sr=8-13,jdawg,5.0,"January 15, 2022",good quality dog food for a great price,more food for super good price,
"Victor Super Premium Dog Food â€“ Chicken Meal & Brown Rice Formula - Dry Dog Food for All Normally Active Dogs of All Life Stages â€“ Ideal for Dogs with Meat Protein Allergies, 15 lb",https://www.amazon.com/Victor-Chicken-Brown-Formula-Food/dp/B01IAW195O/ref=sr_1_13?crid=5Z3X6THFKRW5&keywords=Victor+Pet+food&qid=1689774582&sprefix=victor+pet+food%2Caps%2C110&sr=8-13,Madison Paige,5.0,"July 10, 2019",Top of the line food!,"I use this food for my 2 year old Full Bred Australian Shepherd. She has had such a beautiful coat from this. Been on it for 8+ months. Her coat is gorgeous, lots of energy and still managed to keep weight well but not too heavy. I highly recommend. It’s a higher cost but well worth it.",3
"Victor Super Premium Dog Food â€“ Chicken Meal & Brown Rice Formula - Dry Dog Food for All Normally Active Dogs of All Life Stages â€“ Ideal for Dogs with Meat Protein Allergies, 15 lb",https://www.amazon.com/Victor-Chicken-Brown-Formula-Food/dp/B01IAW195O/ref=sr_1_13?crid=5Z3X6THFKRW5&keywords=Victor+Pet+food&qid=1689774582&sprefix=victor+pet+food%2Caps%2C110&sr=8-13,CendiG.,5.0,"November 26, 2021",I have 4 dogs,They love it.,
"Victor Super Premium Dog Food â€“ Chicken Meal & Brown Rice Formula - Dry Dog Food for All Normally Active Dogs of All Life Stages â€“ Ideal for Dogs with Meat Protein Allergies, 15 lb",https://www.amazon.com/Victor-Chicken-Brown-Formula-Food/dp/B01IAW195O/ref=sr_1_13?crid=5Z3X6THFKRW5&keywords=Victor+Pet+food&qid=1689774582&sprefix=victor+pet+food%2Caps%2C110&sr=8-13,Michelle McMullin,5.0,"March 25, 2014",My dogs love this!,"My 4 large breed dogs love this food! Great quality and I'm happy knowing they are eating nutritional food. I would however, recommend that you work with whomever does your shipping. I have ordered from you several times, and every time, there is NO packaging with the dog food. It arrives at my house without a box or anything - just a bag of dog food on my porch. There is always a rip or hole in the bag from shipping and the food is spilling out on the porch. Please start packaging this correctly to prevent rips and tears in the bag, or I will have to buy elsewhere.",18
"Victor Super Premium Dog Food â€“ Chicken Meal & Brown Rice Formula - Dry Dog Food for All Normally Active Dogs of All Life Stages â€“ Ideal for Dogs with Meat Protein Allergies, 15 lb",https://www.amazon.com/Victor-Chicken-Brown-Formula-Food/dp/B01IAW195O/ref=sr_1_13?crid=5Z3X6THFKRW5&keywords=Victor+Pet+food&qid=1689774582&sprefix=victor+pet+food%2Caps%2C110&sr=8-13,Sandy,4.0,"November 15, 2016",Dogs love it and it's good for them but,Dogs love it and it's good for them but...oh the gas! Whatever is in this it produces doggy gas like I've never smelled before. Just be aware! Maybe it's just my two - but it's both of them so it has to be the food.,2
"Victor Super Premium Dog Food â€“ Chicken Meal & Brown Rice Formula - Dry Dog Food for All Normally Active Dogs of All Life Stages â€“ Ideal for Dogs with Meat Protein Allergies, 15 lb",https://www.amazon.com/Victor-Chicken-Brown-Formula-Food/dp/B01IAW195O/ref=sr_1_13?crid=5Z3X6THFKRW5&keywords=Victor+Pet+food&qid=1689774582&sprefix=victor+pet+food%2Caps%2C110&sr=8-13,Linda L,3.0,"March 5, 2021",bags are not made well,"We opened the bag (slit top) and on day 2 the back seam had a 10"" split and kibble pouring out. VERY poor construction :(",
"Victor Super Premium Dog Food â€“ Chicken Meal & Brown Rice Formula - Dry Dog Food for All Normally Active Dogs of All Life Stages â€“ Ideal for Dogs with Meat Protein Allergies, 15 lb",https://www.amazon.com/Victor-Chicken-Brown-Formula-Food/dp/B01IAW195O/ref=sr_1_13?crid=5Z3X6THFKRW5&keywords=Victor+Pet+food&qid=1689774582&sprefix=victor+pet+food%2Caps%2C110&sr=8-13,CrazyShopper,5.0,"August 27, 2019",Picky Eater Likes his food,The brand is good and my picky eater loves it. He's a standard poodle and he seems to like the larger size kibble. I only wish dog food companies would include a zip lock seal on the bags.,One
"Victor Super Premium Dog Food â€“ Chicken Meal & Brown Rice Formula - Dry Dog Food for All Normally Active Dogs of All Life Stages â€“ Ideal for Dogs with Meat Protein Allergies, 15 lb",https://www.amazon.com/Victor-Chicken-Brown-Formula-Food/dp/B01IAW195O/ref=sr_1_13?crid=5Z3X6THFKRW5&keywords=Victor+Pet+food&qid=1689774582&sprefix=victor+pet+food%2Caps%2C110&sr=8-13,p zenick,5.0,"December 4, 2019",I can get this in a 40 pound bag!!,My dog’s love their food and I love the fact that it doesn’t have the awful smell that most dog foods have. I also like the fact it comes in a 40 pound bag.,3
"Victor Super Premium Dog Food â€“ Chicken Meal & Brown Rice Formula - Dry Dog Food for All Normally Active Dogs of All Life Stages â€“ Ideal for Dogs with Meat Protein Allergies, 15 lb",https://www.amazon.com/Victor-Chicken-Brown-Formula-Food/dp/B01IAW195O/ref=sr_1_13?crid=5Z3X6THFKRW5&keywords=Victor+Pet+food&qid=1689774582&sprefix=victor+pet+food%2Caps%2C110&sr=8-13,John,5.0,"May 25, 2021",Love it,My dog loves it,
"Victor Super Premium Dog Food â€“ Performance Dry Dog Food â€“ 26% Protein for Active Adult Dogs â€“ Includes Glucosamine and Chondroitin for Hip and Joint Health, 40lbs",https://www.amazon.com/Victor-Performance-Dry-Dog-Food/dp/B00ESCZBX2/ref=sr_1_10?crid=5Z3X6THFKRW5&keywords=Victor+Pet+food&qid=1689774582&sprefix=victor+pet+food%2Caps%2C110&sr=8-10,Diane Carter,5.0,"May 31, 2021",My dog does so good with the glucosamine in the dogfood.,I love the ingredients not a lot of fillers.,
"Victor Super Premium Dog Food â€“ Performance Dry Dog Food â€“ 26% Protein for Active Adult Dogs â€“ Includes Glucosamine and Chondroitin for Hip and Joint Health, 40lbs",https://www.amazon.com/Victor-Performance-Dry-Dog-Food/dp/B00ESCZBX2/ref=sr_1_10?crid=5Z3X6THFKRW5&keywords=Victor+Pet+food&qid=1689774582&sprefix=victor+pet+food%2Caps%2C110&sr=8-10,Wendy Thiel,5.0,"April 4, 2018",Great 5 Star Meat Based Dog Food,"I have very picky eaters -3 Great Danes. We can find a food and within 2 bags, they will stop eating again. This is one food that I have found that my pups consistently will eat. Victor makes some great foods so I will switch between them but always stay within the brand",2
"Victor Super Premium Dog Food â€“ Performance Dry Dog Food â€“ 26% Protein for Active Adult Dogs â€“ Includes Glucosamine and Chondroitin for Hip and Joint Health, 40lbs",https://www.amazon.com/Victor-Performance-Dry-Dog-Food/dp/B00ESCZBX2/ref=sr_1_10?crid=5Z3X6THFKRW5&keywords=Victor+Pet+food&qid=1689774582&sprefix=victor+pet+food%2Caps%2C110&sr=8-10,Jason S.,5.0,"February 10, 2020",Good quality dog food,"Switched from Hills science large breed to Victor and so far he is doing great on it, noticed more lean muscle, good energy, soft coat, and like it alot for the added glucosamine. Definitely recommend!",
"Victor Super Premium Dog Food â€“ Performance Dry Dog Food â€“ 26% Protein for Active Adult Dogs â€“ Includes Glucosamine and Chondroitin for Hip and Joint Health, 40lbs",https://www.amazon.com/Victor-Performance-Dry-Dog-Food/dp/B00ESCZBX2/ref=sr_1_10?crid=5Z3X6THFKRW5&keywords=Victor+Pet+food&qid=1689774582&sprefix=victor+pet+food%2Caps%2C110&sr=8-10,Jessica Rider,2.0,"January 29, 2020",I LOVED Victor Dog Food.... But...,"I have never had any issues with Victor before my most recent purchase. Both my dogs love it. However, I believe I got a bad bag of food. My dog began having horrible vomiting and diarrhea after the most recent bag was given to him. I started him on a bland diet and the symptoms subsided, and when I gradually put him back on Victor, the problems flared up again. Its unfortunate that I'm having to throw out a brand new bag of food. Victor has been great food for a great price and I've had it on auto ship for months now, but after this I think we are switching back to our old brand.",
"Victor Super Premium Dog Food â€“ Performance Dry Dog Food â€“ 26% Protein for Active Adult Dogs â€“ Includes Glucosamine and Chondroitin for Hip and Joint Health, 40lbs",https://www.amazon.com/Victor-Performance-Dry-Dog-Food/dp/B00ESCZBX2/ref=sr_1_10?crid=5Z3X6THFKRW5&keywords=Victor+Pet+food&qid=1689774582&sprefix=victor+pet+food%2Caps%2C110&sr=8-10,L. Streets,4.0,"October 31, 2016","Well my dog seems to eat it just fine, and I love that there's extra glucosomine in ...","Well my dog seems to eat it just fine, and I love that there's extra glucosomine in it. However, she hasn't told me she likes it better than anything else... so I dont really know how to say that we ""loved it"".",One
"Victor Super Premium Dog Food â€“ Performance Dry Dog Food â€“ 26% Protein for Active Adult Dogs â€“ Includes Glucosamine and Chondroitin for Hip and Joint Health, 40lbs",https://www.amazon.com/Victor-Performance-Dry-Dog-Food/dp/B00ESCZBX2/ref=sr_1_10?crid=5Z3X6THFKRW5&keywords=Victor+Pet+food&qid=1689774582&sprefix=victor+pet+food%2Caps%2C110&sr=8-10,Zepita,5.0,"February 21, 2019",Dogs love it,"My dogs love this food and it has all the healthy ingredients for dogs. I prefer adult dog food and subscribe only for it, but got puppie and charged the same for smaller bag. The customer service needs to be more careful with subscription orders.",2
"Victor Super Premium Dog Food â€“ Performance Dry Dog Food â€“ 26% Protein for Active Adult Dogs â€“ Includes Glucosamine and Chondroitin for Hip and Joint Health, 40lbs",https://www.amazon.com/Victor-Performance-Dry-Dog-Food/dp/B00ESCZBX2/ref=sr_1_10?crid=5Z3X6THFKRW5&keywords=Victor+Pet+food&qid=1689774582&sprefix=victor+pet+food%2Caps%2C110&sr=8-10,Lbcolgan,5.0,"September 9, 2020",Great for Dogs with Joint Issues,My puppy of 8 years who has some hip issues had so much more energy and bounce to his step while taking this product,
"Victor Super Premium Dog Food â€“ Performance Dry Dog Food â€“ 26% Protein for Active Adult Dogs â€“ Includes Glucosamine and Chondroitin for Hip and Joint Health, 40lbs",https://www.amazon.com/Victor-Performance-Dry-Dog-Food/dp/B00ESCZBX2/ref=sr_1_10?crid=5Z3X6THFKRW5&keywords=Victor+Pet+food&qid=1689774582&sprefix=victor+pet+food%2Caps%2C110&sr=8-10,Moxxi,5.0,"February 25, 2019","Great food, good quality, gave my dog back more quality of life!",My dogs like this food very much. It helps with my 9 year old pit bull’s hip and joint issues and she can run and jump on our bed and she’s not done that since we have had her for almost 5 yrs.,2
"Victor Super Premium Dog Food â€“ Performance Dry Dog Food â€“ 26% Protein for Active Adult Dogs â€“ Includes Glucosamine and Chondroitin for Hip and Joint Health, 40lbs",https://www.amazon.com/Victor-Performance-Dry-Dog-Food/dp/B00ESCZBX2/ref=sr_1_10?crid=5Z3X6THFKRW5&keywords=Victor+Pet+food&qid=1689774582&sprefix=victor+pet+food%2Caps%2C110&sr=8-10,Katie R.,5.0,"September 29, 2018",We all love it.,My dogs love this food. Even the picky one. I reviewed hundred on dog food before deciding to give this one a try. We had 3 dogs on 3 different foods and now they’re all one one. I love that there’s glucosamine for their aging joints too.,One
"Victor Super Premium Dog Food â€“ Performance Dry Dog Food â€“ 26% Protein for Active Adult Dogs â€“ Includes Glucosamine and Chondroitin for Hip and Joint Health, 40lbs",https://www.amazon.com/Victor-Performance-Dry-Dog-Food/dp/B00ESCZBX2/ref=sr_1_10?crid=5Z3X6THFKRW5&keywords=Victor+Pet+food&qid=1689774582&sprefix=victor+pet+food%2Caps%2C110&sr=8-10,Rchk,5.0,"September 12, 2019",Healthy dog food!,We were having problems with my American Bulldog having runny stool and being gassy. After trying this brand his health finally turned back to normal. You can tell by the smell of the food it’s better quality.,
