ID,URL,TRUE_DOMAIN,RESPONSIVE,HEADER,NAV,LINK_IN,LINK_OUT,EMAIL,SOCIAL,H1,H2,H3,H4,H5,H6,Status
0011K00002SgrVj,https://www.bloomtobeauty.com/,True,False,0,0,0,0,0,0,0,0,0,0,0,0,None-Responsive
0011K00002SgrVe,http://salon-360.com/,True,True,12,0,37,0,1,2,0,1,10,0,0,0,Real
0011K00002SgrVU,http://www.dapperhousebarber.com/,True,True,44,1,44,0,6,9,0,3,10,29,0,0,Real
0011K00002Sgi7g,https://enigmasalon.net/,True,True,10,2,42,0,0,7,1,0,9,0,0,1,Real
0011K00002Sgi7f,https://nbeautyhair.com/,False,True,5,2,298,0,0,4,1,3,1,0,0,1,Filler Page
0011K00002Sgi50,https://labarberiapa.com/,True,True,2,2,18,0,0,1,1,1,0,0,0,1,Real
0011K00002Sgfej,http://gugliottis.com,True,True,2,1,19,0,2,4,1,1,0,0,0,1,Real
0011K00002SgfEA,https://www.bladesbarbershopllc.com/,True,True,18,2,20,0,1,2,2,10,6,0,0,2,Real
0011K00002RX9qs,https://modapelo.com/,True,True,46,0,5,0,1,0,2,6,0,38,0,2,Real
0011K00002RX9RB,http://boxstatebarbers.com/,True,True,0,1,15,0,0,2,0,0,0,0,0,0,Real
0011K00002RX9Qc,http://www.barbertheory.com/,True,True,20,0,23,0,0,8,1,4,15,0,0,1,Real
0011K00002RX9N9,https://shop.therealcutabove.com/,True,True,19,2,33,0,0,0,1,4,14,0,0,1,Real
0011K00002RX9Kb,https://www.hairnationsalon.com/,True,True,2,0,9,0,1,0,0,1,0,0,1,0,Real
0011K00002RX8vb,https://www.iamexclusive.com/,True,True,10,4,15,0,2,1,2,0,8,0,0,2,Real
0011K00002RX8vR,https://www.novobarbers.com/,True,True,7,1,27,0,1,3,0,5,0,0,2,0,Real
0011K00002RX8ui,https://dmndkutz.com/,True,True,28,2,42,0,0,12,0,3,8,13,4,0,Real
0011K00002RX8uY,http://www.ritabsalon.com/,True,True,8,1,39,0,0,4,1,1,6,0,0,1,Real
0011K00002RX8qC,http://www.bangparkhill.com/,True,True,0,0,25,0,1,10,0,0,0,0,0,0,Real
0011K00002RX6oM,https://www.arianailbaraz.com/,True,True,16,2,23,0,1,7,1,0,2,10,3,1,Real
0011K00002RX6jv,https://premierwaxcenter.com/,True,True,17,2,50,0,0,4,1,2,0,14,0,1,Real
0011K00002RX6hf,https://meltbymelissa.com/,True,True,42,2,107,0,0,3,8,2,6,13,13,8,Real
0011K00002RX6h6,https://nailganic.jimdofree.com/,True,True,2,1,34,0,0,0,2,0,0,0,0,2,Real
0011K00002RX6gh,https://www.thebestnailsindenver.com/,,,,,,,,,,,,,,,
0011K00002RX6g3,https://www.5280beautyave.com/,True,True,0,0,0,0,0,0,0,0,0,0,0,0,Filler Page
0011K00002RX6eb,https://www.5280nailsandspa.com/,True,True,8,1,12,0,0,2,1,1,0,1,3,1,Real
0011K00002RX6dO,https://www.queennailsfortwayne.com/,True,True,11,2,49,0,0,11,1,2,5,0,0,1,Real
0011K00002RX6XN,https://www.volumabeauty.com/,True,True,16,0,55,0,0,4,1,15,0,0,0,1,Real
0011K00002RX64k,http://www.bluefernspa.com/,True,True,19,0,68,0,0,0,0,0,0,18,1,0,Real
0011K00002RX5aR,https://bodywax.net/,True,True,9,2,30,0,0,0,1,4,1,3,0,1,Real
0011K00002RX5hu,https://www.lesmainsnailbar.com/,True,True,5,4,42,0,0,11,1,2,2,0,0,1,Real
0011K00002RX5aQ,http://majesticnailsnspa.com/,True,False,0,0,6,0,0,0,0,0,0,0,0,0,None-Responsive
0011K00002RWxP6,https://adorehairstudio.com/,True,True,14,2,33,0,0,0,0,8,6,0,0,0,Real
0011K00002RWxJI,https://www.zapiensalons.com/,True,True,2,1,16,0,0,4,1,0,1,0,0,1,Real
0011K00002RWxIF,https://www.midtowntryst.com/,True,True,14,2,66,0,1,27,0,0,10,0,4,0,Real
0011K00002RWtYI,https://www.prettyinpittsburgh.com/,True,True,2,1,22,0,0,2,0,2,0,0,0,0,Real
0011K00002RWpGv,https://www.nateelashes.com/,True,True,8,0,38,0,0,1,0,8,0,0,0,0,Real
0011K00002RWpGI,https://www.ombrebrowsbyoshepierre.com/,True,True,2,2,17,0,0,0,1,1,0,0,0,1,Real
0011K00002RWpGH,http://www.s3spastudios.com/,True,True,5,1,9,0,0,1,1,1,1,2,0,1,Real
0011K00002RWp9o,http://www.madmenbarbershop.com,True,True,2,0,1,0,0,1,0,2,0,0,0,0,Filler Page
0011K00002RWfAo,https://www.lashenvyy.com/,True,True,14,1,16,0,0,2,4,9,0,1,0,4,Real
0011K00002RWfAV,http://www.upscalenailsbar.net/,True,True,4,1,11,0,0,0,0,4,0,0,0,0,Real
0011K00002RWfAe,https://www.mnsalons.com/,True,True,20,2,12,0,3,0,0,20,0,0,0,0,Real
0011K00002RWek4,http://www.vanityprojectsnyc.com/,True,True,20,8,73,0,1,8,10,0,10,0,0,10,Real
0011K00002RWek3,http://spatacularnails.com/,True,True,0,1,9,0,0,0,0,0,0,0,0,0,Real
0011K00002RWejU,http://www.alluringlashspa.com/,True,False,2,0,21,0,0,0,0,2,0,0,0,0,None-Responsive
0011K00002RWc8X,https://www.theshopsalon.com/,True,True,7,4,60,0,1,4,3,1,1,2,0,3,Real
0011K00002RWc6M,http://thecommodoreatl.com/,,,,,,,,,,,,,,,
0011K00002RWbvN,https://figaro.figaro-group.com/,False,True,36,2,41,0,0,3,0,11,0,25,0,0,Filler Page
0011K00002RWbuZ,https://www.sloanesbeautybar.com/,True,True,8,4,83,0,0,15,1,1,6,0,0,1,Real
0011K00002RWbuP,http://monic.braiding.us/,True,True,1,0,19,0,0,2,1,0,0,0,0,1,Real
0011K00002RWbtR,http://www.groominghouse.biz/,True,True,1,3,21,0,0,4,1,0,0,0,0,1,Real
0011K00002RWbsn,https://www.onestopbarbershopnc.com/,True,True,4,1,17,0,1,6,0,0,1,3,0,0,Real
0011K00002RWbqr,https://trublendzbarbershop.com/,False,True,46,1,47,0,0,4,1,5,16,24,0,1,Filler Page
0011K00002RWZt1,http://www.brooklinebeauty.com/,True,True,16,1,40,0,1,3,1,0,7,7,0,1,Real
0011K00002RWQ4j,https://www.rayofbeautyaluxuriousescape.com/,True,True,2,1,14,0,1,0,1,1,0,0,0,1,Real
0011K00002RWQ3C,https://www.avantisalonandspa.com/,True,True,5,3,41,0,0,10,0,0,5,0,0,0,Real
0011K00002RWJbv,https://zstudiotulsa.com/,True,True,10,0,67,0,0,2,2,2,3,3,0,2,Real
0011K00002RWI9w,http://abushanabbarbershop.com/,,,,,,,,,,,,,,,
0011K00002RWI9r,https://www.lvsbarbershop.com/,True,True,20,1,36,0,0,5,0,1,12,7,0,0,Real
0011K00002RWI9S,https://www.southsidebarberlounge.com/,True,True,7,1,9,0,0,0,1,2,4,0,0,1,Real
0011K00002RWHyP,https://www.lashful.net,True,True,1,2,32,0,0,1,0,1,0,0,0,0,Real
0011K00002RWHsH,http://gervaiseugene.com,True,True,10,1,60,0,0,9,1,8,1,0,0,1,Real
0011K00002RWAGR,https://salon-colorbar.com/,True,True,16,1,14,0,1,7,0,6,6,4,0,0,Real
0011K00002RWAFs,https://www.bekindmn.com/,True,True,2,0,5,0,0,3,2,0,0,0,0,2,Real
0011K00002RW6Jf,http://www.royalnailshawaii.com/,True,False,0,0,22,0,1,4,0,0,0,0,0,0,None-Responsive
0011K00002RW6CA,http://posynailspa.ca,True,True,8,2,49,0,0,6,2,4,2,0,0,2,Real
0011K00002RW69G,http://mandyrosemakeup.com/,True,True,6,0,14,0,1,4,2,1,0,3,0,2,Real
0011K00002RW68J,http://bareessentialswaxing.com,False,True,20,2,74,0,0,4,1,7,12,0,0,1,Filler Page
0011K00002RW405,http://www.essentiquespasalon.ca,True,True,2,1,18,0,2,4,0,2,0,0,0,0,Real
0011K00002RW3zq,https://www.Courtyardsalonstexas.com,True,True,3,2,29,0,0,2,0,3,0,0,0,0,Real
0011K00002RW3zb,http://www.miamiclippers.us,True,True,4,2,25,0,0,2,1,0,0,0,3,1,Real
0011K00002RW3zW,http://www.casalsspa.com/,True,True,14,2,30,0,1,0,1,7,0,1,4,1,Real
0011K00002RW3zR,http://www.ihloffspa.com,True,True,13,0,165,0,0,49,3,1,5,3,1,3,Real
0011K00002RW3ul,https://www.bellalei.com,True,True,16,4,81,0,0,3,1,2,13,0,0,1,Real
0011K00002RW3WK,https://bellatrio.com/,True,True,7,1,28,0,0,3,1,6,0,0,0,1,Real
0011K00002RW3Rw,http://danielrosssalon.com,True,True,20,4,34,0,0,6,9,4,5,2,0,9,Real
0011K00002RW3Rv,http://oxanasalon.com,True,True,38,3,58,0,0,5,3,23,10,0,2,3,Real
0011K00002RW26E,https://3thirty3nailbar.com/,True,True,12,1,39,0,4,4,5,6,1,0,0,5,Real
0011K00002RW1XX,https://www.parisnailbar.com/,True,True,6,1,18,0,4,3,0,1,0,4,0,0,Real
0011K00002RVW3k,https://www.blessingshairbraiding.net/,True,True,16,2,75,0,3,6,2,6,0,8,0,2,Real
0011K00002RVW1u,http://coronadobarbershop.net/,True,True,20,2,32,0,0,4,0,7,8,3,2,0,Real
0011K00002RVW1t,https://www.haironebeautysalon.com/,True,True,0,0,0,0,0,0,0,0,0,0,0,0,Filler Page
0011K00002RVW0q,https://www.beardedgoatbarber.com/,True,True,19,2,53,0,0,4,1,4,5,9,0,1,Real
0011K00002RVVzn,http://www.heflinshairport.com/,True,False,0,0,0,0,0,0,0,0,0,0,0,0,None-Responsive
0011K00002RVVyV,https://kingsmengrooming.net/,True,True,0,0,0,0,0,0,0,0,0,0,0,0,Filler Page
0011K00002RVVw0,https://americanvintagebarbershop.com/,True,True,3,0,6,0,0,4,1,2,0,0,0,1,Real
0011K00002RVI44,http://www.deluxeparlor.com/,True,True,14,4,32,0,1,15,6,2,6,0,0,6,Real
0011K00002RVI0O,https://www.pony.salon/,True,True,7,8,104,0,2,7,6,1,0,0,0,6,Real
0011K00002RVI0R,https://unitedgrooming.com/,True,True,5,0,37,0,0,5,0,3,2,0,0,0,Real
0011K00002RVHxi,https://www.dogpatchbarbershop.com/,True,True,2,0,2,0,0,0,2,0,0,0,0,2,Real
0011K00002RVHxh,https://www.sprucesalonandspa.com/,True,True,9,1,10,0,0,0,6,1,2,0,0,6,Real
0011K00002RVHwo,http://www.luciahb.com/,,,,,,,,,,,,,,,
0011K00002RVHun,http://www.kaydoeshair.com,True,True,2,1,13,0,1,0,0,1,1,0,0,0,Real
0011K00002RVHqi,https://www.thecuttingcompany704.com/,True,True,8,1,10,0,0,2,1,3,0,3,1,1,Real
0011K00002RVHno,https://www.premiergroominglounge.net/,True,True,12,1,13,0,0,2,0,0,11,0,1,0,Real
0011K00002RVHH9,https://www.knotjesshair.com/,True,True,8,1,9,0,1,2,2,2,4,0,0,2,Real
0011K00002RVHFx,https://thelodgebarbershop.com/,True,True,25,2,15,0,0,0,0,4,7,14,0,0,Real
0011K00002RVHFm,https://www.bonneviesalon.com/,True,True,26,2,199,0,0,34,2,12,11,1,0,2,Real
0011K00002RVHEZ,https://chicagohairextensionssalon.com/,True,True,17,1,58,0,0,5,4,6,0,3,4,4,Real
0011K00002RVHEU,https://lovelynailsspaelpaso.com/,True,True,0,0,1,0,0,0,0,0,0,0,0,0,Filler Page
0011K00002RVAZm,https://www.lashes101.net/,True,True,2,1,4,0,2,0,0,0,2,0,0,0,Real
0011K00002RVAXC,https://www.mjskinnaturals.com,,,,,,,,,,,,,,,
0011K00002RV8Bm,https://gazelashandbrowbar.com/,True,True,36,4,57,0,2,8,1,13,8,14,0,1,Real
0011K00002RV7MV,http://www.victoriasbrowsandbeauty.com/,True,True,19,3,43,0,0,4,0,3,1,2,3,0,Real
0011K00002RV6u9,http://www.chitmama.com/,True,True,10,4,32,0,0,4,1,7,2,0,0,1,Real
0011K00002RV6tL,https://www.beautylounge925.com/,True,True,11,0,18,0,0,2,9,2,0,0,0,9,Real
0011K00002RV6fN,https://www.vixenhair.com/,True,True,0,1,30,0,0,2,0,0,0,0,0,0,Real
0011K00002RV6bA,http://www.thebeautycastlechicago.com/,True,True,12,22,57,0,0,5,1,5,6,0,0,1,Real
0011K00002RV1T8,http://www.thewaxingboutique.com,True,True,24,3,53,0,4,4,0,7,5,12,0,0,Real
0011K00002RV1Ij,http://garrisons.ca/,True,True,27,0,41,0,1,9,1,9,0,16,0,1,Real
0011K00002RV1Hv,https://jdhairsalonandspa.com,True,True,18,1,38,0,0,9,4,2,8,4,0,4,Real
0011K00002RV0xn,http://refreshnailnspany.com,False,True,9,0,20,0,0,0,1,0,1,7,0,1,Filler Page
0011K00002RUyIo,https://trimzonawhim.com/,True,True,6,2,32,0,0,2,1,2,0,3,0,1,Real
0011K00002RUyHv,https://www.aocsalon.com,True,True,0,1,37,0,0,3,0,0,0,0,0,0,Real
0011K00002RUyGn,https://www.thronepdx.com,True,True,21,6,65,0,1,29,6,10,5,0,0,6,Real
0011K00002RUxkD,http://www.aztipntoesnails.com/,True,True,5,1,15,0,0,0,1,3,1,0,0,1,Real
0011K00002RUxj0,https://wdaly.com,True,True,20,2,58,0,1,14,3,8,1,3,4,3,Real
0011K00002RUxga,http://www.gspotchicago.com/,True,True,6,4,22,0,0,8,1,4,1,0,0,1,Real
0011K00002RUxej,https://www.moxisf.com,True,True,6,6,42,0,1,1,1,2,3,0,0,1,Real
0011K00002RUwQz,http://www.inthevillage.com/,True,True,6,1,46,0,0,9,1,5,0,0,0,1,Real
0011K00002RUwP8,http://magicfingersstudio.com,False,True,31,1,64,0,0,5,2,21,8,0,0,2,Filler Page
0011K00002RUsKB,https://mecbarberspa.com/,True,True,17,2,18,0,1,4,0,5,3,9,0,0,Real
0011K00002RUkUA,http://perfectbrowbar.com/,,,,,,,,,,,,,,,
0011K00002RUkPj,https://asiananailslounge3.com/,True,True,0,0,0,0,0,0,0,0,0,0,0,0,Filler Page
0011K00002RUkPa,https://spooledrotten.net/,True,True,61,1,36,0,0,1,0,16,2,43,0,0,Real
0011K00002RUkPZ,https://www.lalassalonspa.com/,True,False,14,5,74,0,3,17,10,0,4,0,0,10,None-Responsive
0011K00002RUkJd,https://thelashbartexas.com/,True,True,11,4,17,0,1,0,2,1,4,4,0,2,Real
0011K00002RUkPP,https://www.lashandbrowsbyjenny.com/,,,,,,,,,,,,,,,
0011K00002RUkJc,https://www.vintagenailbarclt.com/,True,True,25,2,19,0,0,1,0,1,6,18,0,0,Real
0011K00002RUjQv,https://www.lashicandy.com/,True,True,10,2,27,0,0,2,3,3,3,0,1,3,Real
0011K00002RUgk4,http://www.blancbeautybar.com,True,True,0,0,3,0,0,0,0,0,0,0,0,0,Real
0011K00002RUgju,http://www.topcoatsalon.com,True,False,4,0,7,0,0,0,0,1,3,0,0,0,None-Responsive
0011K00002RUgjQ,http://www.beekiniwax.com/,True,True,15,6,48,0,0,6,0,13,2,0,0,0,Real
0011K00002RUgim,http://www.mistiquemakeup.com,True,True,10,3,51,0,0,6,1,4,2,3,0,1,Real
0011K00002RUfd7,https://www.themodlabb.com/,True,True,1,4,25,0,2,3,1,0,0,0,0,1,Real
0011K00002RUfZj,https://whitehousesalon.com/,True,True,6,0,21,0,0,0,1,5,0,0,0,1,Real
0011K00002RUfXY,https://tamaraalaynsalons.com/,,,,,,,,,,,,,,,
0011K00002RUfWp,https://www.thisisgoldentouch.com/,False,True,7,2,27,0,0,1,1,6,0,0,0,1,Filler Page
0011K00002RUfPP,https://dolcevitaorlando.com/,False,True,21,2,132,0,0,4,0,4,3,14,0,0,Filler Page
0011K00002RUewI,https://mhairsalonplano.com/,True,True,15,1,31,0,1,10,1,7,0,7,0,1,Real
0011K00002RUen6,https://www.luxurycut305.com/,True,False,0,0,0,0,0,0,0,0,0,0,0,0,None-Responsive
0011K00002RUein,https://capitol-barbershop.com/,True,True,0,0,15,0,0,3,0,0,0,0,0,0,Real
0011K00002RUehk,https://www.candcoextensionstudio.com/,,,,,,,,,,,,,,,
0011K00002RUegS,http://localsbarbers.com/,True,True,16,7,52,0,1,10,0,8,8,0,0,0,Real
0011K00002RUeIS,https://www.razorsharpkutz.com/,True,True,1,3,20,0,0,0,1,0,0,0,0,1,Real
0011K00002RUeE5,http://www.maineventbarber.com,True,False,1,0,7,0,0,0,1,0,0,0,0,1,None-Responsive
0011K00002RUdVM,https://www.tribecasalon.com/,True,True,21,2,83,0,0,3,1,4,6,4,3,1,Real
0011K00002RUaym,http://www.linshair.com/,True,True,0,0,0,0,0,0,0,0,0,0,0,0,Filler Page
0011K00002RUayC,https://grovesalons.com/,True,True,7,0,79,0,0,2,0,0,5,2,0,0,Real
0011K00002RUaxt,https://yourhairaffairs.com/,True,True,32,1,42,0,2,4,3,10,6,13,0,3,Real
0011K00002RUaxs,http://fb3barberlounge.com/,True,True,10,4,30,0,2,3,0,1,5,4,0,0,Real
0011K00002RUat2,https://www.hairicc.com/,True,True,20,5,153,0,0,17,1,12,7,0,0,1,Real
0011K00002RUakF,https://www.kairoshairsalon.com/,True,True,0,1,6,0,0,0,0,0,0,0,0,0,Real
0011K00002RUajR,https://www.cactushairsalonoh.com/,True,True,10,2,45,0,0,9,1,4,5,0,0,1,Real
0011K00002RUahu,https://www.uptownweavecafe.com/,,,,,,,,,,,,,,,
0011K00002RUagX,https://www.shnhbeauty.com/,True,True,24,5,99,0,0,2,0,24,0,0,0,0,Real
0011K00002RUafK,https://www.abstrakt.studio/,True,True,0,2,27,0,1,2,0,0,0,0,0,0,Real
0011K00002RUaeg,https://www.presidentialg.com/,,,,,,,,,,,,,,,
0011K00002RUXqe,https://www.mentaycanelanailsalons.com/,True,True,11,2,6,0,0,2,0,11,0,0,0,0,Real
0011K00002RUXnB,https://threadingandmore.com/,True,True,9,1,62,0,2,2,1,5,3,0,0,1,Real
0011K00002RUXlp,https://www.grjax.com/,True,True,9,1,31,0,1,2,0,8,1,0,0,0,Real
0011K00002RUXm8,http://youdeservetrespa.com,True,True,15,0,218,0,0,4,1,1,9,3,0,1,Real
0011K00002RUXkC,https://sekainailandbeautybar.com/,True,True,13,1,58,0,0,0,0,10,0,3,0,0,Real
0011K00002RUT8a,https://www.thewaxstrip.com/,True,True,39,0,51,0,0,4,4,13,17,2,3,4,Real
0011K00002RUT6V,http://sweeneytoddhair.com,True,False,0,0,1,0,0,0,0,0,0,0,0,0,None-Responsive
0011K00002RUT6Z,http://dameanddappersd.com/,True,True,10,2,22,0,1,6,1,7,1,0,0,1,Real
0011K00002RUQXs,http://kamilaskincare.com,True,True,19,0,27,0,0,2,0,5,2,0,0,0,Real
0011K00002RUQWp,https://www.honeypotsf.com/,True,True,1,1,21,0,0,1,1,0,0,0,0,1,Real
0011K00002RUQPo,https://senseslounge.com/,True,True,7,1,46,0,0,2,0,4,3,0,0,0,Real
0011K00002RUQQR,https://www.bntnails.com/,True,True,4,3,22,0,0,6,1,0,0,3,0,1,Real
0011K00002RUQP9,https://www.neo-nails.com/,True,True,7,1,22,0,0,4,4,1,2,0,0,4,Real
0011K00002RUQMU,https://sparenitynailsherbal.com/,True,True,19,1,51,0,0,1,4,5,10,0,0,4,Real
0011K00002RUFMo,https://salonschools.ohiostate.edu,True,True,17,2,188,0,1,84,2,4,6,5,0,2,Real
0011K00002RUBMP,https://razorfreshbarbershop.com/,True,True,14,3,38,0,0,6,1,4,8,1,0,1,Real
0011K00002RUBKm,https://bladesco.com/,True,True,4,3,28,0,0,0,0,1,3,0,0,0,Real
0011K00002RUBJB,https://hipcatstudios.com/,True,True,1,2,19,0,0,0,1,0,0,0,0,1,Real
0011K00002RUBJA,https://www.internationalbladesandshears.com/,True,True,7,0,9,0,0,2,0,7,0,0,0,0,Real
0011K00002RUBIW,https://oldesoulbarbershop.com/,True,True,4,0,176,0,0,9,1,3,0,0,0,1,Real
0011K00002RUAxb,http://humblebarber.com/,True,True,5,0,6,0,0,3,0,3,2,0,0,0,Real
0011K00002RUAt8,http://Edgehairdesign.Com,False,True,8,1,67,0,0,0,1,4,3,0,0,1,Filler Page
0011K00002RUAt3,https://www.kingsbarberstudio.com/,True,True,8,1,13,0,1,5,1,1,1,0,0,1,Real
0011K00002RUAst,https://www.gfbsbonita.com/,True,True,0,0,0,0,0,0,0,0,0,0,0,0,Filler Page
0011K00002RUAsj,https://www.libertybarbershopsd.com/,True,True,7,3,18,0,0,0,3,4,0,0,0,3,Real
0011K00002RUArv,https://hairbysofia.com/,True,True,13,1,27,0,2,1,8,0,0,5,0,8,Real
0011K00002RUAgd,https://toppcuttaz.com/,True,True,0,0,0,0,0,0,0,0,0,0,0,0,Filler Page
0011K00002RUAfB,https://www.coffeeandhair.co/,True,True,3,0,8,0,0,0,1,2,0,0,0,1,Real
0011K00002RUAe5,http://pomadeandtonic.online/,False,True,0,4,56,0,0,0,0,0,0,0,0,0,Filler Page
0011K00002RUAe4,https://tensalon.net/,True,True,11,2,64,0,1,6,0,4,0,3,4,0,Real
0011K00002RUAe3,https://www.amillionstrands.com/,True,True,6,3,37,0,0,5,0,2,4,0,0,0,Real
0011K00002RU7UV,http://barbersofthelowcountry.com,True,True,13,1,41,0,0,10,0,2,4,5,2,0,Real
0011K00002RU7UB,http://avenuefive.com,False,True,10,1,118,0,0,4,2,2,6,0,0,2,Filler Page
0011K00002RU7So,http://johnjaybeauty.com,True,True,4,1,19,0,0,4,1,2,1,0,0,1,Real
0011K00002RU7SA,https://ilanwain.com/,True,True,19,2,48,0,1,6,0,5,10,4,0,0,Real
0011K00002RU7P1,http://www.distinctivetouchsalon.com/,True,True,0,0,1,0,0,0,0,0,0,0,0,0,Filler Page
0011K00002RTz6t,https://dominicannaturalhairsalon.com/,True,True,0,0,0,0,0,0,0,0,0,0,0,0,Filler Page
0011K00002RTyuB,http://www.divinethreading.com,True,True,37,1,106,0,0,8,4,18,11,4,0,4,Real
0011K00002RTyu6,http://www.cestlamournail.com/,True,True,9,2,41,0,3,4,0,0,1,8,0,0,Real
0011K00002RTyth,http://Paradisetotalspanail.Com,True,True,4,1,10,0,1,2,0,3,1,0,0,0,Real
0011K00002RTytc,http://www.lavishthreading.com,True,True,20,3,23,0,0,0,7,5,8,0,0,7,Real
0011K00002RTytY,http://Blossomnailspa.Net,True,True,10,2,86,0,4,6,2,0,6,0,0,2,Real
0011K00002RTytX,http://www.aphroditespanails.ca,True,True,15,2,24,0,1,1,1,2,12,0,0,1,Real
0011K00002RTytN,https://www.baesugar.com/,True,True,9,0,12,0,0,2,0,5,2,0,1,0,Real
0011K00002RTwmO,http://www.rozinaseyebrowthreading.com,True,True,9,1,16,0,0,2,1,1,1,0,3,1,Real
0011K00002RTwkr,http://www.lovethreadingbar.com/,True,True,15,3,38,0,2,4,0,4,11,0,0,0,Real
0011K00002RTwjA,https://www.elegantlashesbykatie.com/,True,True,30,2,89,0,2,6,1,3,11,14,1,1,Real
0011K00002RTwgf,https://www.tuanilash.com/,True,True,23,0,47,0,0,4,6,2,7,1,7,6,Real
0011K00002RTwXW,https://www.dollyeffect.com/,True,True,2,1,17,0,0,0,0,1,0,0,1,0,Real
0011K00002RTwWJ,https://www.lashtouchstudio.com/,True,True,33,2,81,0,6,6,4,6,4,14,5,4,Real
0011K00002RTwVQ,https://www.moonlashbeauty.com/,True,True,12,1,16,0,0,1,0,3,8,0,1,0,Real
0011K00002RTwV1,https://slickthreadingandwaxing.com/,True,True,30,3,38,0,4,2,1,10,11,8,0,1,Real
0011K00002RTwEP,http://www.twinimagehairdressing.com/,True,True,1,0,2,0,0,0,1,0,0,0,0,1,Real
0011K00002RTwEB,http://Https://Www.Warmspringsdayspa.Com/,,,,,,,,,,,,,,,
0011K00002RTwEA,http://Http://Tanashairdesigns.Com/,,,,,,,,,,,,,,,
0011K00002RTwE5,http://strawberryblondesalon.com/,True,True,2,1,6,0,0,0,2,0,0,0,0,2,Real
0011K00002RTwDW,https://www.marialeemakeup.com/,True,True,1,2,97,0,0,2,1,0,0,0,0,1,Real
0011K00002RTwCx,https://lisasbeautysalonsf.com/,True,True,11,3,24,0,0,0,1,4,3,3,0,1,Real
0011K00002RTubU,http://www.hairaction.com/,True,True,1,1,13,0,0,0,0,0,1,0,0,0,Real
0011K00002RTsmv,http://www.nehathreading.com,True,True,13,1,41,0,1,7,0,0,13,0,0,0,Real
0011K00002RTslr,http://blondiesalons.com/,False,True,8,1,24,0,2,1,1,4,3,0,0,1,Filler Page
0011K00002RTskU,http://www.bellezzacristalis.com,True,True,3,2,23,0,0,4,0,2,1,0,0,0,Real
0011K00002RTshf,http://Beyondbeautycapecod.Com,True,True,7,1,33,0,0,3,1,1,2,0,0,1,Real
0011K00002RTsev,http://Charlesscott.Com,True,True,4,0,71,0,0,6,3,0,0,0,0,3,Real
0011K00002RTse7,http://chasingvanitysalon.com/,True,True,46,1,68,0,0,6,1,14,18,13,0,1,Real
0011K00002RTsZq,http://Eclipsashburn.Com,True,True,3,1,30,0,2,6,0,0,0,3,0,0,Real
0011K00002RTsW4,http://www.globesalon.com/,True,True,20,1,59,0,0,12,6,7,1,6,0,6,Real
0011K00002RTsRs,http://greenpeasalon.com/,True,True,2,4,32,0,0,12,0,2,0,0,0,0,Real
0011K00002RTryP,http://Hairdimensionsalons.Com,True,True,23,1,45,0,0,3,2,6,0,13,0,2,Real
0011K00002RTrhx,https://www.luxsalonspa.net/,True,True,5,4,41,0,0,12,1,2,2,0,0,1,Real
0011K00002RTrh9,http://Izzazu.Com,True,True,1,0,38,0,0,6,0,1,0,0,0,0,Real
0011K00002RTrdW,https://www.jbaumansalon.com/,True,True,13,3,58,0,1,4,1,6,2,0,0,1,Real
0011K00002RTrb1,https://www.jenniffer-and-co.com/,True,True,11,0,17,0,0,0,0,4,3,2,2,0,Real
0011K00002RTrZA,http://www.kallalily.com/,True,True,26,0,47,0,0,12,1,3,10,12,0,1,Real
0011K00002RTrWf,https://lavantageonline.com/,True,True,9,2,71,0,0,2,0,5,2,0,2,0,Real
0011K00002RTrRI,https://www.msalon.us/,True,True,26,1,456,0,0,410,2,1,14,2,7,2,Real
0011K00002RTrBc,https://www.mchair.com/,True,True,6,3,38,0,1,6,0,2,2,0,1,0,Real
0011K00002RTrBT,http://mosaicsalonslv.com/,False,True,5,1,9,0,0,2,1,2,2,0,0,1,Filler Page
0011K00002RTrAZ,http://Peteroflondon.Com,True,True,9,0,29,0,1,0,2,4,3,0,0,2,Real
0011K00002RTqxu,http://priscillasalon.com,True,True,7,0,9,0,0,2,0,0,0,0,0,0,Real
0011K00002RTqxp,http://Privesalonorlando.Com,True,True,24,1,136,0,0,13,1,2,2,12,3,1,Real
0011K00002RTqwx,http://salonelangb.com,True,True,5,4,59,0,0,9,1,4,0,0,0,1,Real
0011K00002RTqww,http://Salondechriste.Com,True,True,3,0,85,0,0,2,3,0,0,0,0,3,Real
0011K00002RTqwI,http://Http://Serenityinthecitymedford.Com/,,,,,,,,,,,,,,,
0011K00002RTqvk,http://www.societybarbershop.com,,,,,,,,,,,,,,,
0011K00002RTqvj,http://Bellamodasalonspa.Com,True,True,0,0,1,0,0,0,0,0,0,0,0,0,Filler Page
0011K00002RTqve,https://www.beautycollectivesalon.com/,True,True,4,0,31,0,0,0,1,3,0,0,0,1,Real
0011K00002RTquC,http://www.beautybar-inc.com,True,True,10,1,62,0,1,8,0,2,6,0,2,0,Real
0011K00002RTqsf,https://barnettessalon.com/,True,True,7,2,69,0,0,2,0,3,0,4,0,0,Real
0011K00002RTnsp,https://www.reviveintheheights.com/,True,True,21,4,88,0,0,24,4,3,14,0,0,4,Real
0011K00002RTnvr,https://www.hermanosbarbershop.com/,True,True,9,4,23,0,0,2,7,0,2,0,0,7,Real
