Category,Subcategory,Product Name,Link,Name,# Star,Date,Title,Description,# Helpful
Toys,Tough,"Barkbox Tough Dog Toys & Chews for Aggressive Chewers, Durable Rubber & Nylon Super Chewer Treat Dispensing, Balls, & Teething Toys for Small, Medium, & Large Dogs and Puppies",https://www.amazon.com/BarkBox-Textural-Durable-Aggressive-Chewers/dp/B07N8HKFDT?ref_=ast_sto_dp&th=1&psc=1,Dawniekay,4.0,"March 17, 2021","Still intact, if a bit chewed up","I received this product for free after rebate, but I may need to purchase another one outright. My 2 dogs both love the Dog Ness Monster. One of them is a SUPER chewer and will sit and gnaw on rope toys until they break. She has started to make a dent on the Monster's head and has moved on to his tail. I love that it has 2 different textures, although they haven't spent much time on the rubber part. The only concern I have is my dogs chew on this so much that sometimes their gums start to bleed (especially my girl who is missing a tooth) so I have to limit their chew time. All in all it is pretty durable so far and they definitely love it.",2
Toys,Tough,"Barkbox Tough Dog Toys & Chews for Aggressive Chewers, Durable Rubber & Nylon Super Chewer Treat Dispensing, Balls, & Teething Toys for Small, Medium, & Large Dogs and Puppies",https://www.amazon.com/BarkBox-Textural-Durable-Aggressive-Chewers/dp/B07N8HKFDT?ref_=ast_sto_dp&th=1&psc=1,Mary Ann Baughan,5.0,"March 25, 2021",One tough toy!,"I am honestly shocked by this toy for a couple of reasons. First off, normally if it doesn't squeak, have stuffing to unstuck, or can't be thrown my dogs won't usually play with a toy, but all three live it! They literally take turns chewing on it until I pick it up to put it away. Second, they haven't managed to destroy it yet! Yes there are teeth marks on the tail where they focus most of their chewing, but it's still intact and no pieces have been removed yet. We have 3 dogs, two in the 45 to 55lb range and a little 15lber. The little one has what I like to call chisel teeth. She has destroyed some toys that the bigger dogs couldn't, even those toys aimed at heavy chewers she has managed to quickly remove pieces, but again, this toy is still intact for now! I'm very impressed by the durability!",One
Toys,Tough,"Barkbox Tough Dog Toys & Chews for Aggressive Chewers, Durable Rubber & Nylon Super Chewer Treat Dispensing, Balls, & Teething Toys for Small, Medium, & Large Dogs and Puppies",https://www.amazon.com/BarkBox-Textural-Durable-Aggressive-Chewers/dp/B07N8HKFDT?ref_=ast_sto_dp&th=1&psc=1,LeighABarnes,5.0,"December 13, 2019",VERY durable,"**Update*** -We are at the one year mark of owning this toy. While it looks a little worse for wear, it has withstood our sweet girls need to destroy toys. Granted, it could use a new tail but... Molly will be getting a new one for Christmas! Just a heads up... you’re not going to like stepping on it in the middle of the night. It’s like stepping on a Lego! We have an 8 month old Bernedoodle that LOVES to chew and destroy. We have completely given up on any fabric or plus toys that claim and swear they are durable for the most intense chewers. Well... they didn't work for Molly! However, this iguana has been incredible durable. I was a little hesitant after reading a few reviews but pulled the trigger anyways. She has been chewing it for over two months now and its' head nor tail has popped off. Our only concern is for our hard wood floors and tile. This toy is pretty heavy and when it drops... it drops with a thud! Other than that... it's seriously a durable, great toy! Molly takes hers everywhere and gets quite frustrated when we don't let her take it outside. Your dog will love it!",
Toys,Tough,"Barkbox Tough Dog Toys & Chews for Aggressive Chewers, Durable Rubber & Nylon Super Chewer Treat Dispensing, Balls, & Teething Toys for Small, Medium, & Large Dogs and Puppies",https://www.amazon.com/BarkBox-Textural-Durable-Aggressive-Chewers/dp/B07N8HKFDT?ref_=ast_sto_dp&th=1&psc=1,Mehgan,5.0,"January 31, 2023",Long lasting,I have a pit mix and a German shepherd and they are obsessed with this chew toy. It's still alive and well!,
Toys,Tough,"Barkbox Tough Dog Toys & Chews for Aggressive Chewers, Durable Rubber & Nylon Super Chewer Treat Dispensing, Balls, & Teething Toys for Small, Medium, & Large Dogs and Puppies",https://www.amazon.com/BarkBox-Textural-Durable-Aggressive-Chewers/dp/B07N8HKFDT?ref_=ast_sto_dp&th=1&psc=1,Jonathan R.,2.0,"June 12, 2023",Not durable,This plastic doesn’t hold up very long. The dogs don’t seem to like the blue part. The yellow part got chewed up within a few days.,
Toys,Tough,"Barkbox Tough Dog Toys & Chews for Aggressive Chewers, Durable Rubber & Nylon Super Chewer Treat Dispensing, Balls, & Teething Toys for Small, Medium, & Large Dogs and Puppies",https://www.amazon.com/BarkBox-Textural-Durable-Aggressive-Chewers/dp/B07N8HKFDT?ref_=ast_sto_dp&th=1&psc=1,Sarah,5.0,"May 17, 2021",Durable for a Shepard/Husky mix AND choc. Lab!!!,"My dog love to chew the hard ends of toys and likes the ends. She likes to chew the fetch stick the same way as the Iguana. we have had it for about 3 months and it is still chew-able!! it has no face, just a point in the front and the tail is still there, but it has all her teeth marks all over it. It is one of her go-to toys every day. It is also great for Labs!! My sister got one for her very active male Chocolate Lab and when her was smaller. He wasn't really able to chew it much when he was younger. Now he loves his Guana and it's one of his go-to toys as well. His Guana looks the same as my husky's Guana (that's what we call the toys for each dog)",
Toys,Tough,"Barkbox Tough Dog Toys & Chews for Aggressive Chewers, Durable Rubber & Nylon Super Chewer Treat Dispensing, Balls, & Teething Toys for Small, Medium, & Large Dogs and Puppies",https://www.amazon.com/BarkBox-Textural-Durable-Aggressive-Chewers/dp/B07N8HKFDT?ref_=ast_sto_dp&th=1&psc=1,Lulu1020,4.0,"July 10, 2021",Holds up!,"Ok, so I gave this toy to my dog 4 1/2 hours ago and it’s still going! Which is a HUGE deal in this house! My dog has had 2 surgeries for chewing through toys, so durability is a must and of course I’m still always leery when trying something new these days. The dragon part is a tough nylon and it’s holding up. Small pieces are coming off, which is normal after hours of chewing. Literally non-stop. The bottom rubber part seems super strong and is still together! If it is still here in the morning, I’m going to order another!",6
Toys,Plush,"Barkbox 2 in 1 Interactive Plush Dog Toy - Rip and Reveal Dog Toy for Small, Medium, & Large Dogs - Stimulating Squeaky Pet Enrichment and Puppy Toys",https://www.amazon.com/BarkBox-Interactive-Plush-Puzzle-Toys/dp/B08LQTL3ZQ?ref_=ast_sto_dp&th=1,ParaNormal,5.0,"December 1, 2022",My chihuahua's favorite toy!,"We had three chihuahuas (now two sadly) and had gotten bark boxes for them for about a year. What we found was that most of the toys were too big for them, even when asking for the smallest option, so we ended up discontinuing. But they just LOVE the three little dim sums that come in this cute Chinese takeout box. Even the dog that typically doesn't fetch will chase it if you throw one of these. I ordered an extra from bark box back then and I just ordered another from Amazon to keep on hand - seriously, out of two boxes of toys they keep playing with these again and again so I needed extras!",2
Toys,Plush,"Barkbox 2 in 1 Interactive Plush Dog Toy - Rip and Reveal Dog Toy for Small, Medium, & Large Dogs - Stimulating Squeaky Pet Enrichment and Puppy Toys",https://www.amazon.com/BarkBox-Interactive-Plush-Puzzle-Toys/dp/B08LQTL3ZQ?ref_=ast_sto_dp&th=1,Alex G. Dulude,4.0,"December 19, 2022","Nice toy, not for chewers","This is a very cute toy. My dog likes the squeakers. High-quality stitching. Buuuut…my dog likes to tear soft toys apart and get to the squeakers. This one is no different. It’s here for a good time, not necessarily a long time.",
Toys,Plush,"Barkbox 2 in 1 Interactive Plush Dog Toy - Rip and Reveal Dog Toy for Small, Medium, & Large Dogs - Stimulating Squeaky Pet Enrichment and Puppy Toys",https://www.amazon.com/BarkBox-Interactive-Plush-Puzzle-Toys/dp/B08LQTL3ZQ?ref_=ast_sto_dp&th=1,VBrew19,5.0,"March 8, 2023",Our dog loves it,We’ve had it for a couple of weeks and it is still together (minus a few stitches and a little stuffing) and it’s her favorite toy to play with. She’s a 50 lb shar pei mix and isn’t a light chewer. Definitely recommend!,
Toys,Plush,"Barkbox 2 in 1 Interactive Plush Dog Toy - Rip and Reveal Dog Toy for Small, Medium, & Large Dogs - Stimulating Squeaky Pet Enrichment and Puppy Toys",https://www.amazon.com/BarkBox-Interactive-Plush-Puzzle-Toys/dp/B08LQTL3ZQ?ref_=ast_sto_dp&th=1,ramire37,5.0,"February 14, 2023",This toy is DURABLE,"I’ve only had this for a few days, but my dogs have gone absolutely feral fighting over this toy. They are constantly playing tug of war with it and it has held up like new. My dogs usually destroy toys within 30 minutes so I am so happy that not only is this toy invincible, they really enjoy playing with it too.",One
Toys,Plush,"Barkbox 2 in 1 Interactive Plush Dog Toy - Rip and Reveal Dog Toy for Small, Medium, & Large Dogs - Stimulating Squeaky Pet Enrichment and Puppy Toys",https://www.amazon.com/BarkBox-Interactive-Plush-Puzzle-Toys/dp/B08LQTL3ZQ?ref_=ast_sto_dp&th=1,Krazycoldhrtdazn82,5.0,"February 18, 2023",Love it,I purchased the lil dumplings for my dog's late bday present. My dog seems to only enjoy 1 of the 3.... For now. 🤣🤣🤣🤣 he is already sitting and chewing his choice of dumpling 🤣🤣🤣🥰🥰🥰🥰 thanks for sending it so quickly. Im hoping he doesnt destroy them one by one.,
Toys,Plush,"Barkbox 2 in 1 Interactive Plush Dog Toy - Rip and Reveal Dog Toy for Small, Medium, & Large Dogs - Stimulating Squeaky Pet Enrichment and Puppy Toys",https://www.amazon.com/BarkBox-Interactive-Plush-Puzzle-Toys/dp/B08LQTL3ZQ?ref_=ast_sto_dp&th=1,Kate Estevez,5.0,"October 16, 2022",A New Favorite,"My dog loves the Bark Shop toys, but specifically he loves the ones with the spiky ball inside them, which this one has. It makes this a great toy for a bigger sized dog. These toys are also really well made so they last him for a long time, he isn't really a chewer, not at all destructive with his toys (we joke he is a dragon because he hordes his toys), but I don't think this would be good for a dog who loves to tear apart toys because of the plastic ball inside. The squeaker inside the toy (which sometimes annoying to human ears) makes my dog very happy and last for a very long time.",2
Toys,Plush,"Barkbox 2 in 1 Interactive Plush Dog Toy - Rip and Reveal Dog Toy for Small, Medium, & Large Dogs - Stimulating Squeaky Pet Enrichment and Puppy Toys",https://www.amazon.com/BarkBox-Interactive-Plush-Puzzle-Toys/dp/B08LQTL3ZQ?ref_=ast_sto_dp&th=1,Amazon Customer,5.0,"March 14, 2023",Super Cute and Fun Toy,This toy is adorable and our dog absolutely loves it. The squeaker dumplings have lasted for a few months but the crinkle container was torn up after a few days.,
Toys,Plush,"Barkbox 2 in 1 Interactive Plush Dog Toy - Rip and Reveal Dog Toy for Small, Medium, & Large Dogs - Stimulating Squeaky Pet Enrichment and Puppy Toys",https://www.amazon.com/BarkBox-Interactive-Plush-Puzzle-Toys/dp/B08LQTL3ZQ?ref_=ast_sto_dp&th=1,Cora,5.0,"February 19, 2023",So fun,"Such a good toy. Who could go wrong with a two-in-one? I have a large German Shepard and she totes this thing around with her all over the place because it also squeaks. I bought several more two in ones after this, and they didn’t come close to this one.",
Toys,Plush,"Barkbox 2 in 1 Interactive Plush Dog Toy - Rip and Reveal Dog Toy for Small, Medium, & Large Dogs - Stimulating Squeaky Pet Enrichment and Puppy Toys",https://www.amazon.com/BarkBox-Interactive-Plush-Puzzle-Toys/dp/B08LQTL3ZQ?ref_=ast_sto_dp&th=1,M R,5.0,"February 19, 2023",My dog loves these,I have a three year old French bulldog and she goes nuts trying to get the dumplings out of the box. The dumplings are individually pretty small and she has a great time holding them in her mouth and making them squeak. You should buy this.,
Toys,Plush,"Barkbox 2 in 1 Interactive Plush Dog Toy - Rip and Reveal Dog Toy for Small, Medium, & Large Dogs - Stimulating Squeaky Pet Enrichment and Puppy Toys",https://www.amazon.com/BarkBox-Interactive-Plush-Puzzle-Toys/dp/B08LQTL3ZQ?ref_=ast_sto_dp&th=1,Janice317,5.0,"April 30, 2022",Three toys for the price of one!,"My two dogs (1 large and 1 small) have played with this toy both separately and together and it has also become their favorite toy. They will destroy EVERY toy eventfully. This toy has far exceeded in time the sturdiness of all those which have died before. The time finally came that they started a rip on the top. I was going to throw it out for safety purposes, when I noticed beyond the rip it appeared to look like another toy was hiding underneath. It was, omg a cute little head witch covers the squeaky ball in material. They played with that for a few days as that also began to tear at the seam. I was going to toss this out when I notice yet another toy under this layer as well. There was the sturdy rubber football shaped plastic speaker with plastic spikes. If your dogs don't destroy everything or as they do peel back the layers and you will surprisingly find 3 toys in one. I just purchased another for $12 the best doggie bucks I've ever spent. They will enjoy this for months as well, which is much longer than most.",
Toys,Plush,"Barkbox Dog Rope Toys - Durable Tug Toys for Chewers, Puppy Teething, and Small, Medium, and Large Dogs",https://www.amazon.com/BarkBox-Squeaky-Zeke-Beetle-Dog/dp/B07FK627GV?ref_=ast_sto_dp&th=1,Lisa P. Maki,3.0,"October 24, 2021",NOT DURABLE!,"Cute toy, BUT, we received the product on Saturday (10/23) afternoon and within 15 mins., my 7 month old German Shepherd destroyed it. Not durable at all and certainly NOT for chewers!",
Toys,Plush,"Barkbox Dog Rope Toys - Durable Tug Toys for Chewers, Puppy Teething, and Small, Medium, and Large Dogs",https://www.amazon.com/BarkBox-Squeaky-Zeke-Beetle-Dog/dp/B07FK627GV?ref_=ast_sto_dp&th=1,Smith,5.0,"August 11, 2021",Perfect toy for pics and play,"Well made for my durable music loving pup! So cute, delightful extra crumple and squeak deep in ""ear phones"". The curve doesn't hold up though the toy was exciting.",One
Toys,Plush,"Barkbox Dog Rope Toys - Durable Tug Toys for Chewers, Puppy Teething, and Small, Medium, and Large Dogs",https://www.amazon.com/BarkBox-Squeaky-Zeke-Beetle-Dog/dp/B07FK627GV?ref_=ast_sto_dp&th=1,Ellengrace,3.0,"August 14, 2021",Ripped the legs out on the first day,"Aussidoodle pup ripped the legs out on the first day. That being said, without the legs, it is quite durable. She hasn’t ripped open the toy itself, which is impressive because she’s quite the chewer!",
