URL,City,State,ZIPCode,TollFreeNumber,BusinessFax,BusinessWebsiteAddress,PrimaryContact,PrimaryContactJobTitle,PrimaryContactEmail,InstallationLevel,Servicesoffered,YearEstablished,CFESAMembersince,MemberGroup,CFESAGeographicalRegion
https://cfesa.com/directory/rice-equipment-service-inc/,Spingfield,Missouri,65807,N/A,417-864-4871,http://www.riceequip.com,Rick Rice,N/A,riceequip@sbcglobal.net,Installation Level III,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/restaurant-services-hawaii/,Honolulu,Hawaii,96817,808-368-6640,N/A,N/A,Chassis Spangler,Manager,info@restaurantserviceshawaii.com,Installation Level III,Gas,N/A,2022,Service Company - CFESA Affiliate Service Member,Region 1
https://cfesa.com/directory/restaurant-service-solutions/,West Valley City,Utah,84119,N/A,385-549-1920,https://rsscompanies.com/,Victor Mendoza,Owner,vmendoza@rssut.net,Installation Level III,"Electric, Electronic, Gas, Refrigeration, Steam",2013,2021,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/restaurant-equipment-services-llc/,Las Vegas,Nevada,89118,N/A,702-722-6092,http://www.res-vegas.com,Tim Thomas,Owner,kellyres@outlook.com,Installation Level III,"Electric, Electronic, Gas, Steam",N/A,N/A,Service Company - CFESA Affiliate Service Member,Region 1
https://cfesa.com/directory/restaurant-equipment-diagnostics-llc/,Daniels,West Virginia,25832,N/A,N/A,N/A,Derek Stewart,President,mbrunty.red@yahoo.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,2022,Service Company - CFESA Affiliate Service Member,N/A
https://cfesa.com/directory/restaurant-equipment-service-group-res/,Lombard,Illinois,60148,N/A,N/A,http://res-g.com,John Krupinski,N/A,jkrupinski@res-g.com,Installation Level II,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/remoc-inc/,Mechanicsburg,Pennsylvania,17050,N/A,717-697-4154,www.remcopa.com,Bryan Detwiler,Division Manager,bryan.detwiler@remcopa.com,Installation Level III,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/remco-inc-4/,Allentown,Pennsylvania,18106,800-360-6398,610-391-0954,http://www.remcopa.com,Bryan Detwiler,Division Manager,bryan.detwiler@remcopa.com,Installation Level III,"Electric, Electronic, Gas, Refrigeration, Steam",1977,2005,Service Company - CFESA Voting Member,Region 5
https://cfesa.com/directory/remco-inc-3/,Hunt Valley,Maryland,21031,877-297-0389,410-229-9948,http://www.remcopa.com,Bryan Detwiler,Division Manager,bryan.detwiler@remcopa.com,Installation Level III,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,N/A,Service Company - CFESA Voting Member,Region 5
https://cfesa.com/directory/remco-inc-2/,Monroeville,Pennsylvania,15146,800-360-6398,717-697-4154,http://remcopa.com/,Bryan Detwiler,Division Manager,bryan.detwiler@remcopa.com,N/A,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/remco-delaware/,Laurel,Delaware,19956,877 297-0389,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/remco-4/,Pelham,Alabama,35124,800-538-9550,205-620-1254,http://www.remcoalabama.com,Bruce Gory,N/A,bruce@remcoalabama.com,Installation Level III,"Electric, Electronic, Gas, Refrigeration, Steam",1994,1998,Service Company - CFESA Voting Member,Region 4
https://cfesa.com/directory/remco-3/,Dothan,Alabama,36303,800-538-9550,N/A,http://www.remcoalabama.com,Bruce Gory,N/A,bruce@remcoalabama.com,Installation Level III,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,N/A,Service Company - CFESA Voting Member,Region 4
https://cfesa.com/directory/remco-2/,Panama City Beach,Florida,32407,800-538-9550,205-620-1254,http://www.remcoalabama.com,Tom Gory,N/A,tom@remcoalabama.com,Installation Level III,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,N/A,Service Company - CFESA Voting Member,Region 4
https://cfesa.com/directory/remco/,Pensacola,Florida,32514,800-538-9550,205-620-1254,http://www.remcoalabama.com,Tom Gory,N/A,tom@remcoalabama.com,Installation Level III,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,N/A,Service Company - CFESA Voting Member,Region 4
https://cfesa.com/directory/remco-11/,MONTGOMERY,Alabama,36107,N/A,205-620-1254,www.remcoalabama.com,BRUCE GORY,N/A,BRUCE@REMCOALABAMA.COM,Installation Level III,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/remco-12/,MOBILE,Alabama,36693,N/A,205-620-1254,www.remcoalabama.com,FRANK SHEFFIELD,N/A,FRANK@REMCOALABAMA.COM,Installation Level III,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/remco-10/,NASHVILLE,Tennessee,37214,N/A,205-620-1254,www.remcoalabama.com,NATHAN MATTHEWS,N/A,NATHAN.MATTHEWS@REMCOALABAMA.COM,Installation Level III,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/remco-9/,GADSDEN,Alabama,35901,N/A,205-620-1254,www.remcoalabama.com,DAVID HENRY,N/A,DAVID@REMCOALABAMA.COM,Installation Level III,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/remco-8/,HUNTSVILLE,Alabama,35810,N/A,205-620-1254,www.remcoalabama.com,DAVID HARRIS,N/A,DAVID@REMCOALABAMA.COM,Installation Level III,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/remco-7/,FORT WALTON BEACH,Florida,32548,N/A,205-620-1254,www.remcoalabama.com,FRANK SHEFFIELD,N/A,FRANK@REMCOALABAMA.COM,Installation Level III,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/remco-6/,DOTHAN,Alabama,36303,N/A,205-620-1254,www.remcoalabama.com,BRUCE GORY,N/A,N/A,Installation Level III,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/remco-5/,CHATTANOOGA,Tennessee,37421,N/A,205-620-1254,www.remcoalabama.com,LARRY PICKETT,N/A,LARRY@REMCOALABAMA.COM,N/A,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/reliant-commercial-appliance-repair-llc/,Anderson,California,96007,N/A,N/A,https://www.reliantcommercialrepair.com/,Heath Reed,CEO,reliantcommercialrepair@gmail.com,Installation Level I,"Electric, Electronic, Gas, Steam",N/A,N/A,Service Company - CFESA Affiliate Service Member,N/A
https://cfesa.com/directory/refrigeration-hardware-supply-corporation/,Grand Junction,Colorado,81505,800-423-2446,970-241-7500,http://www.rhsparts.com,Darin Leonard,Exec. Assistant,darin@rhsparts.com,N/A,N/A,N/A,N/A,Service Company - CFESA Affiliate Service Member,Region 1
https://cfesa.com/directory/regional-distributors-inc-rochester-ny/,Rochester,New York,14606,N/A,585-458-3314,http://www.regdist.com,David Scalen,Executive Vice President,dscalen@regdist.com,Installation Level II,"Electric, Gas",1994,2018,Non-service Company - CFESA Affiliate Member,Region 6
https://cfesa.com/directory/reed-restaurant-repair/,Westminster,Colorado,80031,N/A,N/A,https://reedrestaurantrepair.com/,Gregory Reed,President,rrr-i@outlook.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,N/A,Service Company - CFESA Affiliate Service Member,N/A
https://cfesa.com/directory/r-g-henderson-commercial-food-services/,Toronto,N/A,M4H1L9,N/A,416-422-5514,http://www.rghenderson.on.ca/,Chris Chezepock,N/A,CChezepock@rghenderson.on.ca,Installation Level II,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/rational-usa/,Rolling Meadows,Illinois,60008,N/A,847-755-9583,www.rationalusa.com,Gene Doerr,N/A,g.doerr@rational-online.com,N/A,N/A,N/A,N/A,Manufacturer Company - CFESA Associate Member,N/A
https://cfesa.com/directory/r-b-commercial-service-inc/,Albuquerque,New Mexico,87107,N/A,505-889-3845,http://www.rbcommserv.com,Mark Reilly,President,markr@rbcommserv.com,Installation Level III,"Electric, Electronic, Gas, Refrigeration, Steam",1986,1998,Service Company - CFESA Voting Member,Region 3
https://cfesa.com/directory/quick-servant-company-inc/,Annapolis Junction,Maryland,20701,N/A,410-796-1248,http://quickservant.com/,Sherman Reddinger,N/A,sherman@quickservant.com,Installation Level III,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/questec-mechanical/,Louisville,Kentucky,40223,N/A,N/A,https://questec.us/hvac-service-and-maintenance/,Matt Alliston,General Manager,Matt.Alliston@questec.us,Installation Level I,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,2022,N/A,N/A
https://cfesa.com/directory/qualserv-solutions/,Ft. Smith,Arkansas,72908,800-643-2980,N/A,http://www.qualservsolutions.com,Jeff Mobley,Director of Sales,jmobley@qualservsolutions.com,N/A,N/A,N/A,2017,Manufacturer Company - CFESA Associate Member,Region 4
https://cfesa.com/directory/quality-repair-maintenance-services-llc/,Greensboro,Maryland,21639,N/A,410-482-4361,N/A,John LiCalzi,Owner,Qrms10@gmail.com,Installation Level II,"Electric, Gas, Steam",2014,2018,Service Company - CFESA Voting Member,Region 5
https://cfesa.com/directory/qbr-refrigeration/,Katy,Texas,77492,888-829-2781,713-973-2529,http://www.qbrrefigeration.com,Andy Spellins,President,andy.spellins@qbrsales.com,Installation Level II,Refrigeration,N/A,2018,Service Company - CFESA Affiliate Service Member,Region 3
https://cfesa.com/directory/pronto-repairs-inc/,Tappan,New York,10983,800-997-7668,845-848-2071,http://www.prontorepairs.com,Brendan Mirque,CEO,brendan@prontorepairs.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,2018,Service Company - CFESA Affiliate Service Member,Region 6
https://cfesa.com/directory/protex-restaurant-services-inc/,Corpus Christy,Texas,78416,N/A,361-654-0083,WWW.PROTEXRS.COM,R.W. NEWCOMER,N/A,RWSTXREST@GMAIL.COM,N/A,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/proline-service/,South Windsor,Connecticut,6074,N/A,860-761-2449,www.hpcfs.com,Richard Lotstein,N/A,rlotstein@hpcfs.com,N/A,N/A,N/A,N/A,Service Company - CFESA Affiliate Service Member,N/A
https://cfesa.com/directory/professional-heating-and-cooling/,Norfolk,Virginia,23513,757-855-7410,757-855-6743,http://www.PHCVA.com,Ed Whittington,Field Supervisor,ewhittington@phcva.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,2021,Service Company - CFESA Affiliate Service Member,Region 5
https://cfesa.com/directory/professional-food-equipment-service/,Fort Wayne,Indiana,46805,N/A,260-420-2512,N/A,David Tebbe,N/A,dave@pfes.biz,N/A,N/A,N/A,N/A,Service Company - CFESA Affiliate Service Member,N/A
https://cfesa.com/directory/professional-kitchen-solutions-inc/,Belleville,Illinois,62226,N/A,N/A,http://www.pks-inc.com,Anne Junge,President,ajunge@pks-inc.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,2022,Service Company - CFESA Affiliate Service Member,N/A
https://cfesa.com/directory/pro-tek-of-new-york/,Hicksville,New York,11801,N/A,N/A,WWW.PROTEKNY.COM,ED DANIELS,N/A,N/A,Installation Level III,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/pro-food-equipment-service-llc/,Clemmons,North Carolina,27012,N/A,N/A,N/A,Josh Byrd,N/A,profoodequipmentservice@gmail.com,N/A,"Electric, Gas, Refrigeration, Steam",N/A,N/A,Service Company - CFESA Affiliate Service Member,Region 4
https://cfesa.com/directory/pro-air-mechanical-inc/,Longwood,Florida,32750,N/A,407-339-4323,http://www.proairmechanical.com,Andrew Meadows,President,Andrew@Proairmechanical.com,Installation Level I,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,2018,Service Company - CFESA Affiliate Service Member,Region 4
https://cfesa.com/directory/priority-one-group/,Denver,Colorado,80239,800-226-7146,303-577-1290,https://priorityone247.com/,Kent Wagner,Service Manager,kentw@kdservice.com,Installation Level II,"Gas, Refrigeration, Steam",2015,2015,Service Company - CFESA Affiliate Service Member,Region 1
https://cfesa.com/directory/pro-temp-llc/,Olympia,Washington,98516,N/A,N/A,https://www.protemphvacr.com,Sarrel Kim,Service Manager,office.protempllc@gmail.com,Installation Level I,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,N/A,Service Company - CFESA Affiliate Service Member,Region 1
https://cfesa.com/directory/preventive-maintenance-services-2/,Holly springs,North Carolina,27540,N/A,N/A,http://www.PreventiveMS.com,Matthew Schreiner,General Manager,info@preventivems.com,Installation Level I,"Electric, Electronic, Steam",N/A,2018,Service Company - CFESA Affiliate Service Member,Region 4
https://cfesa.com/directory/pride-commercial-appliance-service/,Rochester,New York,14623,N/A,585-279-0515,http://www.pridecas.com,Pat Allen,N/A,patallen@pridecas.com,N/A,N/A,N/A,N/A,Service Company - CFESA Affiliate Service Member,N/A
https://cfesa.com/directory/preventive-maintenance-services/,Holly Springs,North Carolina,27540,N/A,N/A,http://preventiveMS.com,Matthew Schreiner,General Manager,info@preventivems.com,Installation Level I,"Electric, Electronic, Steam",N/A,N/A,Service Company - CFESA Affiliate Service Member,N/A
https://cfesa.com/directory/premier-service-group-enterprise-inc/,Rancho Cucamonga,California,91730,888-989-1880,N/A,http://www.psgtoday.com/,Kevin Leedom,President,kleedom@psgtoday.com,Installation Level I,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,N/A,Service Company - CFESA Affiliate Service Member,Region 1
https://cfesa.com/directory/potawatomi-hotel-and-casino/,Milwaukee,Wisconsin,53233,N/A,414-847-7896,PAYSBIG.COM,David Emmerich,N/A,demmerich@paysbig.com,N/A,N/A,N/A,N/A,Non-service Company - CFESA Affiliate Member,N/A
https://cfesa.com/directory/premier-food-equipment-service/,Knoxville,Tennessee,37921,N/A,865-544-4154,http://www.premierfoodequipmentservice.com,Calvin,N/A,pfes@dtt.net,N/A,N/A,N/A,N/A,Service Company - CFESA Affiliate Service Member,N/A
https://cfesa.com/directory/portland-state-university/,Portland,Oregon,97201,N/A,N/A,http://www.pdx.edu/facilities,Ashley Froelich,Administrative Program Specialist,froelica@pdx.edu,No Installations,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,2018,Non-service Company - CFESA Affiliate Member,Region 1
https://cfesa.com/directory/portland-mechanical-contractors-group/,Milwaukie,Oregon,97015,N/A,503-656-6374,http://www.pmc-g.com,Dave Brannon,N/A,dbrannon@pmc-g.com,N/A,N/A,N/A,N/A,Service Company - CFESA Affiliate Service Member,N/A
https://cfesa.com/directory/portillos-hot-dogs/,Oak Brook,Illinois,60523,N/A,N/A,N/A,Scott Haga,N/A,Shaga@portillos.com,Installation Level III,N/A,N/A,N/A,Non-service Company - CFESA Affiliate Member,N/A
https://cfesa.com/directory/polar-leasing-company/,Fort Wayne,Indiana,46803,877-493-2541,260-428-2533,http://www.polarleasing.com,Rob Henry,Marketing Director,rob.henry@polarleasing.com,N/A,N/A,N/A,N/A,Manufacturer Company - CFESA Associate Member,Region 5
https://cfesa.com/directory/polar-air/,Pharr,Texas,78577,N/A,956-783-5487,http://www.polarair.net,Samuel Popovich,Director of Operations,sam@polarair.net,Installation Level III,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,N/A,Service Company - CFESA Affiliate Service Member,Region 3
https://cfesa.com/directory/polar-king-international/,Fort Wayne,Indiana,46803,800-752-7178,260-428-2533,http://www.polarking.com,Rob Henry,Marketing Director,rob.henry@polarking.com,N/A,N/A,N/A,N/A,Manufacturer Company - CFESA Associate Member,Region 5
https://cfesa.com/directory/pitco/,Bow,New Hampshire,3304,N/A,603-225-8497,http://www.pitco.com,Mark Therrien,N/A,mtherrien@pitco.com,N/A,N/A,N/A,N/A,Manufacturer Company - CFESA Associate Member,N/A
https://cfesa.com/directory/pinnacle-rock/,Milford,New Hampshire,3055,N/A,N/A,http://www.prmechanicalservices.com,Eugene Hennessy,N/A,ehennessy@prmechanicalservices.com,Installation Level III,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/pine-tree-food-equipment-inc-headquarters-location/,Gray,Maine,4039,1-800-540-5427,207-657-7985,www.pinetreefoodequipment.com,Gary L Potvin,President,gary@pinetreefoodequipment.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",1989,1989,Service Company - CFESA Certified Company,Region 6
https://cfesa.com/directory/pine-tree-food-equipment-inc-saco-maine-branch-location/,Saco,Maine,4272,1 800 540 5427,207-657-7985,http://www.pinetreefoodequipment.com,Chris Brown,Service Manager,cbrown@pinetreefoodequipment.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",1989,1989,Service Company - CFESA Voting Member,Region 6
https://cfesa.com/directory/phoenix-services-solutions/,Windsor,N/A,N8W 5K5,N/A,N/A,http://www.phoenixservicessolutions.com,Alberto Rolim,President,arolim@phoenixservicessolutions.com,N/A,Gas,N/A,N/A,Service Company - CFESA Affiliate Service Member,N/A
https://cfesa.com/directory/pine-tree-food-equipment-inc-laconia-nh-branch-location/,Laconia,New Hampshire,3246,N/A,N/A,N/A,Mark Therrien,Service Manager,N/A,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",1989,1989,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/pine-tree-food-equipment-inc-brewer-maine-branch-location/,Brewer,Maine,4412,1 800 540 5427,207-561-9439,http://www.pinetreefoodequipment.com,Patti Lindemann,Customer Service,patti@pinetreefoodequipment.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",1989,1989,Service Company - CFESA Certified Company,Region 6
https://cfesa.com/directory/perfection-heating-a-c/,Evansville,Indiana,47712,N/A,812-425-2063,http://www.perfectionhvac.com,Ryan Lewis,Owner,rlewis@perfectionhvac.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,N/A,Service Company - CFESA Affiliate Service Member,N/A
https://cfesa.com/directory/pentair-everpure/,Hanover Park,Illinois,60133,N/A,630-307-3030,foodservice.pentair.com,Cortney Scharenberg,N/A,erin.bartelson@pentair.com,N/A,N/A,N/A,N/A,Manufacturer Company - CFESA Associate Member,N/A
https://cfesa.com/directory/parts-town/,Addison,Illinois,60101,800-438-8898,888-513-0259,www.partstown.com,Dennis Dettman,"SVP, Sales",ddettman@partstown.com,N/A,N/A,1987,N/A,Non-service Company - CFESA Affiliate Member,Region 2
https://cfesa.com/directory/panhandle-restaurant-services-inc/,Marietta,Georgia,30062,N/A,770.485.7926,http://www.panhandlerestaurantservices.com,Michael,N/A,mike@panhandlerestaurantservices.com,N/A,N/A,N/A,N/A,Service Company - CFESA Affiliate Service Member,N/A
https://cfesa.com/directory/pacific-refrigeration-inc/,El Cajon,California,92021,N/A,619-441-9464,http://www.pacref.com,Allen McTurner,N/A,allen188@pacref.com,N/A,N/A,N/A,N/A,Service Company - CFESA Affiliate Service Member,N/A
